時間,臺灣港口,貨物別,地區別,重量(公噸)
101年09月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,15500
101年09月,高雄港,卑金屬及其製品,澳洲,2023
101年09月,高雄港,卑金屬及其製品,新加坡,0
101年09月,高雄港,卑金屬及其製品,歐洲其他,0
101年09月,高雄港,"機械用具電機設備,電視影像錄音機",韓國,190
101年09月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
101年09月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
101年10月,高雄港,化學或有關工業產品,韓國,0
101年10月,高雄港,塑膠橡膠及其製品,歐洲其他,0
101年10月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,25424
101年10月,高雄港,"木漿紙漿,紙及紙板及其製品",韓國,0
101年10月,高雄港,紡織品及其製品,韓國,0
101年10月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",歐洲其他,0
101年10月,高雄港,卑金屬及其製品,澳洲,305
101年10月,高雄港,卑金屬及其製品,歐洲其他,1
101年10月,高雄港,"機械用具電機設備,電視影像錄音機",韓國,0
101年10月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,5
101年10月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",香港,0
101年10月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,2
101年10月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,10
101年10月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
101年10月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
101年11月,高雄港,化學或有關工業產品,韓國,0
101年11月,高雄港,塑膠橡膠及其製品,瑞典,0
101年11月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,7500
101年11月,高雄港,紡織品及其製品,韓國,0
101年11月,高雄港,卑金屬及其製品,澳洲,509
101年11月,高雄港,卑金屬及其製品,瑞典,0
101年11月,高雄港,"機械用具電機設備,電視影像錄音機",韓國,0
101年11月,高雄港,"機械用具電機設備,電視影像錄音機",瑞典,1
101年11月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,1
101年11月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,2
101年11月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",瑞典,0
101年11月,高雄港,"家具玩具運動用品,雜項製品",瑞典,0
101年12月,高雄港,塑膠橡膠及其製品,瑞典,0
101年12月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,23664
101年12月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",瑞典,0
101年12月,高雄港,卑金屬及其製品,瑞典,16
101年12月,高雄港,卑金屬及其製品,新加坡,0
101年12月,高雄港,"機械用具電機設備,電視影像錄音機",瑞典,1
101年12月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
101年12月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",香港,4
101年12月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,22
101年12月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",瑞典,0
101年12月,高雄港,"家具玩具運動用品,雜項製品",瑞典,0
102年01月,高雄港,塑膠橡膠及其製品,瑞典,0
102年01月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,5318
102年01月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",瑞典,0
102年01月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",歐洲其他,0
102年01月,高雄港,卑金屬及其製品,澳洲,5745
102年01月,高雄港,卑金屬及其製品,瑞典,0
102年01月,高雄港,卑金屬及其製品,歐洲其他,0
102年01月,高雄港,"機械用具電機設備,電視影像錄音機",瑞典,0
102年01月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
102年01月,高雄港,車輛航空器船舶運輸設備,歐洲其他,0
102年02月,高雄港,化學或有關工業產品,義大利,0
102年02月,高雄港,塑膠橡膠及其製品,西班牙,220
102年02月,高雄港,塑膠橡膠及其製品,瑞典,0
102年02月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,12442
102年02月,高雄港,卑金屬及其製品,澳洲,1306
102年02月,高雄港,卑金屬及其製品,韓國,0
102年02月,高雄港,"機械用具電機設備,電視影像錄音機",瑞典,0
102年02月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,14
102年03月,高雄港,卑金屬及其製品,澳洲,304
102年03月,高雄港,卑金屬及其製品,中國大陸,1436
102年03月,高雄港,卑金屬及其製品,歐洲其他,0
102年03月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
102年03月,高雄港,車輛航空器船舶運輸設備,歐洲其他,0
102年04月,高雄港,塑膠橡膠及其製品,德國,280
102年04月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,33544
102年04月,高雄港,卑金屬及其製品,澳洲,4709
102年04月,高雄港,卑金屬及其製品,中國大陸,1955
102年04月,高雄港,卑金屬及其製品,荷蘭,0
102年04月,高雄港,卑金屬及其製品,歐洲其他,0
102年04月,高雄港,"機械用具電機設備,電視影像錄音機",荷蘭,2
102年04月,高雄港,"機械用具電機設備,電視影像錄音機",瑞典,0
102年04月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
102年04月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",荷蘭,0
102年04月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
102年05月,高雄港,塑膠橡膠及其製品,瑞典,0
102年05月,高雄港,塑膠橡膠及其製品,歐洲其他,0
102年05月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,10000
102年05月,高雄港,卑金屬及其製品,澳洲,2383
102年05月,高雄港,卑金屬及其製品,德國,0
102年05月,高雄港,卑金屬及其製品,新加坡,0
102年05月,高雄港,"機械用具電機設備,電視影像錄音機",瑞典,0
102年05月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
102年05月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
102年05月,高雄港,車輛航空器船舶運輸設備,歐洲其他,0
102年05月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
102年06月,高雄港,"調製食品,飲料,煙酒類",澳洲,5
102年06月,高雄港,化學或有關工業產品,澳洲,0
102年06月,高雄港,化學或有關工業產品,義大利,0
102年06月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,11216
102年06月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",歐洲其他,0
102年06月,高雄港,卑金屬及其製品,中國大陸,2997
102年06月,高雄港,卑金屬及其製品,歐洲其他,0
102年06月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
102年06月,高雄港,車輛航空器船舶運輸設備,歐洲其他,0
102年06月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
102年07月,高雄港,"調製食品,飲料,煙酒類",澳洲,11
102年07月,高雄港,化學或有關工業產品,澳洲,0
102年07月,高雄港,塑膠橡膠及其製品,歐洲其他,0
102年07月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,9700
102年07月,高雄港,"鞋帽傘,羽毛及其製品,人造花",日本,0
102年07月,高雄港,"鞋帽傘,羽毛及其製品,人造花",美國,0
102年07月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",歐洲其他,1
102年07月,高雄港,卑金屬及其製品,澳洲,5677
102年07月,高雄港,卑金屬及其製品,歐洲其他,2
102年07月,高雄港,"機械用具電機設備,電視影像錄音機",德國,0
102年07月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
102年07月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,12
102年07月,高雄港,車輛航空器船舶運輸設備,歐洲其他,0
102年07月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
102年07月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
102年08月,高雄港,"調製食品,飲料,煙酒類",韓國,0
102年08月,高雄港,塑膠橡膠及其製品,德國,0
102年08月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,24400
102年08月,高雄港,紡織品及其製品,歐洲其他,0
102年08月,高雄港,"鞋帽傘,羽毛及其製品,人造花",日本,0
102年08月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",歐洲其他,1
102年08月,高雄港,卑金屬及其製品,德國,0
102年08月,高雄港,卑金屬及其製品,歐洲其他,0
102年08月,高雄港,"機械用具電機設備,電視影像錄音機",德國,0
102年08月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
102年08月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",德國,0
102年08月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
102年08月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
102年09月,高雄港,化學或有關工業產品,義大利,0
102年09月,高雄港,塑膠橡膠及其製品,歐洲其他,0
102年09月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,19716
102年09月,高雄港,紡織品及其製品,歐洲其他,0
102年09月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",歐洲其他,1
102年09月,高雄港,卑金屬及其製品,新加坡,0
102年09月,高雄港,卑金屬及其製品,歐洲其他,0
102年09月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,3
102年09月,高雄港,"機械用具電機設備,電視影像錄音機",日本,215
102年09月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
102年09月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,3
102年09月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
102年10月,高雄港,塑膠橡膠及其製品,歐洲其他,0
102年10月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,12124
102年10月,高雄港,卑金屬及其製品,中國大陸,0
102年10月,高雄港,卑金屬及其製品,歐洲其他,0
102年10月,高雄港,"機械用具電機設備,電視影像錄音機",巴林,0
102年10月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,4
102年10月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
102年10月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
102年11月,高雄港,化學或有關工業產品,義大利,0
102年11月,高雄港,塑膠橡膠及其製品,歐洲其他,0
102年11月,高雄港,卑金屬及其製品,新加坡,0
102年11月,高雄港,卑金屬及其製品,歐洲其他,1
102年11月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
102年11月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
102年11月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
102年12月,高雄港,化學或有關工業產品,香港,0
102年12月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,9340
102年12月,高雄港,"木漿紙漿,紙及紙板及其製品",香港,0
102年12月,高雄港,紡織品及其製品,香港,0
102年12月,高雄港,卑金屬及其製品,澳洲,2568
102年12月,高雄港,卑金屬及其製品,歐洲其他,0
102年12月,高雄港,"機械用具電機設備,電視影像錄音機",香港,0
102年12月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,4
102年12月,高雄港,車輛航空器船舶運輸設備,歐洲其他,0
102年12月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",香港,0
102年12月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
103年01月,高雄港,"調製食品,飲料,煙酒類",荷蘭,0
103年01月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,23616
103年01月,高雄港,卑金屬及其製品,韓國,0
103年01月,高雄港,卑金屬及其製品,荷蘭,0
103年01月,高雄港,卑金屬及其製品,歐洲其他,0
103年01月,高雄港,"機械用具電機設備,電視影像錄音機",韓國,0
103年01月,高雄港,"機械用具電機設備,電視影像錄音機",荷蘭,1
103年01月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,0
103年01月,高雄港,"機械用具電機設備,電視影像錄音機",美國,1
103年01月,高雄港,"家具玩具運動用品,雜項製品",荷蘭,0
103年02月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,9700
103年02月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",歐洲其他,1
103年02月,高雄港,卑金屬及其製品,澳洲,1265
103年02月,高雄港,卑金屬及其製品,沙烏地阿拉伯,2359
103年02月,高雄港,卑金屬及其製品,歐洲其他,0
103年02月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,5
103年02月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
103年03月,高雄港,"調製食品,飲料,煙酒類",荷蘭,1
103年03月,高雄港,化學或有關工業產品,荷蘭,0
103年03月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,8230
103年03月,高雄港,卑金屬及其製品,阿曼,982
103年03月,高雄港,卑金屬及其製品,沙烏地阿拉伯,1961
103年03月,高雄港,卑金屬及其製品,歐洲其他,3
103年03月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
103年03月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",歐洲其他,0
103年03月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
103年04月,高雄港,化學或有關工業產品,義大利,0
103年04月,高雄港,塑膠橡膠及其製品,歐洲其他,0
103年04月,高雄港,卑金屬及其製品,澳洲,2783
103年04月,高雄港,卑金屬及其製品,新加坡,0
103年04月,高雄港,卑金屬及其製品,歐洲其他,0
103年04月,高雄港,"機械用具電機設備,電視影像錄音機",新加坡,0
103年04月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,1
103年04月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
103年05月,高雄港,"調製食品,飲料,煙酒類",英國,0
103年05月,高雄港,塑膠橡膠及其製品,歐洲其他,2
103年05月,高雄港,"木漿紙漿,紙及紙板及其製品",巴西,31690
103年05月,高雄港,卑金屬及其製品,澳洲,1000
103年05月,高雄港,卑金屬及其製品,歐洲其他,0
103年05月,高雄港,"機械用具電機設備,電視影像錄音機",韓國,0
103年05月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,3
103年05月,高雄港,車輛航空器船舶運輸設備,歐洲其他,0
103年05月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",韓國,3
103年05月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,0
103年06月,高雄港,卑金屬及其製品,澳洲,1008
103年06月,高雄港,卑金屬及其製品,歐洲其他,0
103年06月,高雄港,"機械用具電機設備,電視影像錄音機",中國大陸,1
103年06月,高雄港,"機械用具電機設備,電視影像錄音機",歐洲其他,3
