時間,地區別,臺灣港口,空實櫃別,貨櫃尺寸,貨櫃量
107年06月,中美洲其他,高雄港,實櫃,20呎,504
107年06月,中美洲其他,高雄港,實櫃,40呎,1001
107年06月,加拿大,高雄港,實櫃,20呎,627
107年06月,加拿大,高雄港,實櫃,40呎,3174
107年06月,加拿大,高雄港,實櫃,45呎,15
107年06月,智利,高雄港,實櫃,20呎,215
107年06月,智利,高雄港,實櫃,40呎,518
107年06月,中國大陸,高雄港,實櫃,20呎,6477
107年06月,中國大陸,高雄港,實櫃,40呎,4059
107年06月,德國,高雄港,實櫃,20呎,533
107年06月,德國,高雄港,實櫃,40呎,962
107年06月,多明尼加,高雄港,實櫃,40呎,376
107年06月,愛沙尼亞,高雄港,實櫃,40呎,17
107年06月,埃及,高雄港,實櫃,20呎,18
107年06月,埃及,高雄港,實櫃,40呎,26
107年06月,西班牙,高雄港,實櫃,20呎,273
107年06月,西班牙,高雄港,實櫃,40呎,240
107年06月,非洲其他,高雄港,實櫃,20呎,189
107年06月,非洲其他,高雄港,實櫃,40呎,38
107年06月,芬蘭,高雄港,實櫃,20呎,39
107年06月,芬蘭,高雄港,實櫃,40呎,165
107年06月,法國,高雄港,實櫃,20呎,176
107年06月,法國,高雄港,實櫃,40呎,202
107年06月,英國,高雄港,實櫃,20呎,191
107年06月,英國,高雄港,實櫃,40呎,548
107年06月,香港,高雄港,實櫃,20呎,585
107年06月,香港,高雄港,實櫃,40呎,745
107年06月,印尼,高雄港,實櫃,20呎,823
107年06月,印尼,高雄港,實櫃,40呎,1401
107年06月,印度,高雄港,實櫃,20呎,1938
107年06月,印度,高雄港,實櫃,40呎,343
107年06月,伊朗,高雄港,實櫃,20呎,463
107年06月,義大利,高雄港,實櫃,20呎,419
107年06月,義大利,高雄港,實櫃,40呎,477
107年06月,約旦,高雄港,實櫃,20呎,1
107年06月,約旦,高雄港,實櫃,40呎,2
107年06月,日本,高雄港,實櫃,20呎,2457
107年06月,日本,高雄港,實櫃,40呎,2317
107年06月,高棉,高雄港,實櫃,20呎,6
107年06月,高棉,高雄港,實櫃,40呎,3
107年06月,韓國,高雄港,實櫃,20呎,1143
107年06月,韓國,高雄港,實櫃,40呎,1226
107年06月,韓國,高雄港,實櫃,45呎,2
107年06月,科威特,高雄港,實櫃,20呎,1
107年06月,科威特,高雄港,實櫃,40呎,8
107年06月,斯里蘭卡,高雄港,實櫃,20呎,37
107年06月,斯里蘭卡,高雄港,實櫃,40呎,33
107年06月,馬紹爾群島,高雄港,實櫃,20呎,1
107年06月,緬甸,高雄港,實櫃,20呎,21
107年06月,緬甸,高雄港,實櫃,40呎,2
107年06月,墨西哥,高雄港,實櫃,20呎,80
107年06月,墨西哥,高雄港,實櫃,40呎,269
107年06月,馬來西亞,高雄港,實櫃,20呎,1526
107年06月,馬來西亞,高雄港,實櫃,40呎,993
107年06月,奈及利亞,高雄港,實櫃,20呎,32
107年06月,荷蘭,高雄港,實櫃,20呎,910
107年06月,荷蘭,高雄港,實櫃,40呎,782
107年06月,荷蘭,高雄港,實櫃,45呎,3
107年06月,紐西蘭,高雄港,實櫃,20呎,341
107年06月,紐西蘭,高雄港,實櫃,40呎,343
107年06月,阿曼,高雄港,實櫃,20呎,57
107年06月,阿曼,高雄港,實櫃,40呎,10
107年06月,大洋洲其他,高雄港,實櫃,20呎,159
107年06月,大洋洲其他,高雄港,實櫃,40呎,27
107年06月,巴拿馬,高雄港,實櫃,20呎,6
107年06月,巴拿馬,高雄港,實櫃,40呎,273
107年06月,秘魯,高雄港,實櫃,20呎,150
107年06月,秘魯,高雄港,實櫃,40呎,140
107年06月,菲律賓,高雄港,實櫃,20呎,524
107年06月,菲律賓,高雄港,實櫃,40呎,528
107年06月,巴基斯坦,高雄港,實櫃,20呎,391
107年06月,巴基斯坦,高雄港,實櫃,40呎,60
107年06月,波多黎各,高雄港,實櫃,40呎,204
107年06月,卡達,高雄港,實櫃,20呎,160
107年06月,卡達,高雄港,實櫃,40呎,203
107年06月,俄羅斯,高雄港,實櫃,20呎,237
107年06月,俄羅斯,高雄港,實櫃,40呎,257
107年06月,南美洲其他,高雄港,實櫃,20呎,105
107年06月,南美洲其他,高雄港,實櫃,40呎,235
107年06月,沙烏地阿拉伯,高雄港,實櫃,20呎,261
107年06月,沙烏地阿拉伯,高雄港,實櫃,40呎,169
107年06月,瑞典,高雄港,實櫃,20呎,73
107年06月,瑞典,高雄港,實櫃,40呎,68
107年06月,新加坡,高雄港,實櫃,20呎,668
107年06月,新加坡,高雄港,實櫃,40呎,681
107年06月,泰國,高雄港,實櫃,20呎,2790
107年06月,泰國,高雄港,實櫃,40呎,1651
107年06月,土耳其,高雄港,實櫃,20呎,307
107年06月,土耳其,高雄港,實櫃,40呎,169
107年06月,歐洲其他,高雄港,實櫃,20呎,225
107年06月,歐洲其他,高雄港,實櫃,40呎,432
107年06月,烏克蘭,高雄港,實櫃,20呎,49
107年06月,烏克蘭,高雄港,實櫃,40呎,163
107年06月,美國,高雄港,實櫃,20呎,5243
107年06月,美國,高雄港,實櫃,40呎,19148
107年06月,美國,高雄港,實櫃,45呎,24
107年06月,委內瑞拉,高雄港,實櫃,20呎,9
107年06月,越南,高雄港,實櫃,20呎,2595
107年06月,越南,高雄港,實櫃,40呎,1954
107年06月,葉門,高雄港,實櫃,20呎,5
107年06月,葉門,高雄港,實櫃,40呎,1
107年06月,南非,高雄港,實櫃,20呎,407
107年06月,南非,高雄港,實櫃,40呎,66
107年07月,亞洲其他,高雄港,實櫃,20呎,133
107年07月,亞洲其他,高雄港,實櫃,40呎,46
107年07月,阿拉伯聯合大公國,高雄港,實櫃,20呎,585
107年07月,阿拉伯聯合大公國,高雄港,實櫃,40呎,238
107年07月,安哥拉,高雄港,實櫃,20呎,23
107年07月,阿根廷,高雄港,實櫃,20呎,103
107年07月,阿根廷,高雄港,實櫃,40呎,31
107年07月,澳洲,高雄港,實櫃,20呎,3089
107年07月,澳洲,高雄港,實櫃,40呎,1438
107年07月,孟加拉,高雄港,實櫃,20呎,27
107年07月,孟加拉,高雄港,實櫃,40呎,13
107年07月,比利時,高雄港,實櫃,20呎,609
107年07月,比利時,高雄港,實櫃,40呎,600
107年07月,巴林,高雄港,實櫃,20呎,74
107年07月,巴西,高雄港,實櫃,20呎,142
107年07月,巴西,高雄港,實櫃,40呎,168
107年07月,巴哈馬,高雄港,實櫃,40呎,5
107年07月,中美洲其他,高雄港,實櫃,20呎,561
107年07月,中美洲其他,高雄港,實櫃,40呎,833
107年07月,加拿大,高雄港,實櫃,20呎,706
107年07月,加拿大,高雄港,實櫃,40呎,3499
107年07月,加拿大,高雄港,實櫃,45呎,25
107年07月,智利,高雄港,實櫃,20呎,189
107年07月,智利,高雄港,實櫃,40呎,548
107年07月,中國大陸,高雄港,實櫃,20呎,7362
107年07月,中國大陸,高雄港,實櫃,40呎,4432
107年07月,德國,高雄港,實櫃,20呎,707
107年07月,德國,高雄港,實櫃,40呎,1173
107年07月,多明尼加,高雄港,實櫃,20呎,3
107年07月,多明尼加,高雄港,實櫃,40呎,474
107年07月,愛沙尼亞,高雄港,實櫃,20呎,2
107年07月,愛沙尼亞,高雄港,實櫃,40呎,9
107年07月,埃及,高雄港,實櫃,20呎,9
107年07月,埃及,高雄港,實櫃,40呎,39
107年07月,西班牙,高雄港,實櫃,20呎,259
107年07月,西班牙,高雄港,實櫃,40呎,240
107年07月,非洲其他,高雄港,實櫃,20呎,197
107年07月,非洲其他,高雄港,實櫃,40呎,83
107年07月,芬蘭,高雄港,實櫃,20呎,44
107年07月,芬蘭,高雄港,實櫃,40呎,231
107年07月,法國,高雄港,實櫃,20呎,218
107年07月,法國,高雄港,實櫃,40呎,297
107年07月,英國,高雄港,實櫃,20呎,268
107年07月,英國,高雄港,實櫃,40呎,588
107年07月,香港,高雄港,實櫃,20呎,737
107年07月,香港,高雄港,實櫃,40呎,806
107年07月,印尼,高雄港,實櫃,20呎,815
107年07月,印尼,高雄港,實櫃,40呎,1543
107年07月,印度,高雄港,實櫃,20呎,1957
107年07月,印度,高雄港,實櫃,40呎,467
107年07月,伊朗,高雄港,實櫃,20呎,882
107年07月,伊朗,高雄港,實櫃,40呎,75
107年07月,義大利,高雄港,實櫃,20呎,360
107年07月,義大利,高雄港,實櫃,40呎,398
107年07月,約旦,高雄港,實櫃,20呎,4
107年07月,日本,高雄港,實櫃,20呎,2835
107年07月,日本,高雄港,實櫃,40呎,2792
107年07月,高棉,高雄港,實櫃,20呎,4
107年07月,韓國,高雄港,實櫃,20呎,1282
107年07月,韓國,高雄港,實櫃,40呎,1187
107年07月,科威特,高雄港,實櫃,40呎,29
107年07月,斯里蘭卡,高雄港,實櫃,20呎,58
107年07月,斯里蘭卡,高雄港,實櫃,40呎,49
107年07月,緬甸,高雄港,實櫃,20呎,41
107年07月,緬甸,高雄港,實櫃,40呎,1
107年07月,墨西哥,高雄港,實櫃,20呎,89
107年07月,墨西哥,高雄港,實櫃,40呎,272
107年07月,馬來西亞,高雄港,實櫃,20呎,1926
107年07月,馬來西亞,高雄港,實櫃,40呎,1240
107年07月,奈及利亞,高雄港,實櫃,20呎,40
107年07月,荷蘭,高雄港,實櫃,20呎,1151
107年07月,荷蘭,高雄港,實櫃,40呎,981
107年07月,紐西蘭,高雄港,實櫃,20呎,382
107年07月,紐西蘭,高雄港,實櫃,40呎,421
107年07月,阿曼,高雄港,實櫃,20呎,99
107年07月,阿曼,高雄港,實櫃,40呎,7
107年07月,大洋洲其他,高雄港,實櫃,20呎,76
107年07月,大洋洲其他,高雄港,實櫃,40呎,9
107年07月,巴拿馬,高雄港,實櫃,20呎,4
107年07月,巴拿馬,高雄港,實櫃,40呎,154
107年07月,秘魯,高雄港,實櫃,20呎,97
107年07月,秘魯,高雄港,實櫃,40呎,286
107年07月,菲律賓,高雄港,實櫃,20呎,648
107年07月,菲律賓,高雄港,實櫃,40呎,690
107年07月,巴基斯坦,高雄港,實櫃,20呎,181
107年07月,巴基斯坦,高雄港,實櫃,40呎,30
107年07月,波多黎各,高雄港,實櫃,20呎,1
107年07月,波多黎各,高雄港,實櫃,40呎,224
107年07月,卡達,高雄港,實櫃,20呎,168
107年07月,卡達,高雄港,實櫃,40呎,197
107年07月,俄羅斯,高雄港,實櫃,20呎,385
107年07月,俄羅斯,高雄港,實櫃,40呎,331
107年07月,南美洲其他,高雄港,實櫃,20呎,219
107年07月,南美洲其他,高雄港,實櫃,40呎,368
107年07月,沙烏地阿拉伯,高雄港,實櫃,20呎,384
107年07月,沙烏地阿拉伯,高雄港,實櫃,40呎,194
107年07月,瑞典,高雄港,實櫃,20呎,98
107年07月,瑞典,高雄港,實櫃,40呎,122
107年07月,新加坡,高雄港,實櫃,20呎,720
107年07月,新加坡,高雄港,實櫃,40呎,845
107年07月,泰國,高雄港,實櫃,20呎,3347
107年07月,泰國,高雄港,實櫃,40呎,1799
107年07月,土耳其,高雄港,實櫃,20呎,351
107年07月,土耳其,高雄港,實櫃,40呎,257
107年07月,歐洲其他,高雄港,實櫃,20呎,330
107年07月,歐洲其他,高雄港,實櫃,40呎,488
107年07月,烏克蘭,高雄港,實櫃,20呎,87
107年07月,烏克蘭,高雄港,實櫃,40呎,205
107年07月,美國,高雄港,實櫃,20呎,5404
107年07月,美國,高雄港,實櫃,40呎,20781
107年07月,美國,高雄港,實櫃,45呎,49
107年07月,委內瑞拉,高雄港,實櫃,20呎,8
107年07月,委內瑞拉,高雄港,實櫃,40呎,3
107年07月,越南,高雄港,實櫃,20呎,2646
107年07月,越南,高雄港,實櫃,40呎,1961
107年07月,葉門,高雄港,實櫃,20呎,2
107年07月,葉門,高雄港,實櫃,40呎,1
107年07月,南非,高雄港,實櫃,20呎,322
107年07月,南非,高雄港,實櫃,40呎,154
107年08月,亞洲其他,高雄港,實櫃,20呎,101
107年08月,亞洲其他,高雄港,實櫃,40呎,59
107年08月,阿拉伯聯合大公國,高雄港,實櫃,20呎,598
107年08月,阿拉伯聯合大公國,高雄港,實櫃,40呎,266
107年08月,安哥拉,高雄港,實櫃,20呎,28
107年08月,阿根廷,高雄港,實櫃,20呎,55
107年08月,阿根廷,高雄港,實櫃,40呎,12
107年08月,澳洲,高雄港,實櫃,20呎,2409
107年08月,澳洲,高雄港,實櫃,40呎,1054
107年08月,孟加拉,高雄港,實櫃,20呎,11
107年08月,孟加拉,高雄港,實櫃,40呎,16
107年08月,比利時,高雄港,實櫃,20呎,553
107年08月,比利時,高雄港,實櫃,40呎,693
107年08月,巴林,高雄港,實櫃,20呎,81
107年08月,巴林,高雄港,實櫃,40呎,5
107年08月,巴西,高雄港,實櫃,20呎,135
107年08月,巴西,高雄港,實櫃,40呎,174
107年08月,巴哈馬,高雄港,實櫃,40呎,4
107年08月,中美洲其他,高雄港,實櫃,20呎,541
107年08月,中美洲其他,高雄港,實櫃,40呎,636
107年08月,加拿大,高雄港,實櫃,20呎,544
107年08月,加拿大,高雄港,實櫃,40呎,2987
107年08月,加拿大,高雄港,實櫃,45呎,10
107年08月,智利,高雄港,實櫃,20呎,392
107年08月,智利,高雄港,實櫃,40呎,653
107年08月,中國大陸,高雄港,實櫃,20呎,5922
107年08月,中國大陸,高雄港,實櫃,40呎,3921
107年08月,中國大陸,高雄港,實櫃,45呎,1
107年08月,德國,高雄港,實櫃,20呎,771
107年08月,德國,高雄港,實櫃,40呎,1190
107年08月,多明尼加,高雄港,實櫃,20呎,219
107年08月,多明尼加,高雄港,實櫃,40呎,554
107年08月,愛沙尼亞,高雄港,實櫃,20呎,1
107年08月,愛沙尼亞,高雄港,實櫃,40呎,6
107年08月,埃及,高雄港,實櫃,20呎,36
107年08月,埃及,高雄港,實櫃,40呎,41
107年08月,西班牙,高雄港,實櫃,20呎,211
107年08月,西班牙,高雄港,實櫃,40呎,271
107年08月,非洲其他,高雄港,實櫃,20呎,142
107年08月,非洲其他,高雄港,實櫃,40呎,57
107年08月,芬蘭,高雄港,實櫃,20呎,29
107年08月,芬蘭,高雄港,實櫃,40呎,236
107年08月,法國,高雄港,實櫃,20呎,248
107年08月,法國,高雄港,實櫃,40呎,282
107年08月,英國,高雄港,實櫃,20呎,176
107年08月,英國,高雄港,實櫃,40呎,549
107年08月,香港,高雄港,實櫃,20呎,506
107年08月,香港,高雄港,實櫃,40呎,507
107年08月,印尼,高雄港,實櫃,20呎,735
107年08月,印尼,高雄港,實櫃,40呎,1580
107年08月,印度,高雄港,實櫃,20呎,1943
107年08月,印度,高雄港,實櫃,40呎,356
107年08月,伊朗,高雄港,實櫃,20呎,281
107年08月,伊朗,高雄港,實櫃,40呎,52
107年08月,義大利,高雄港,實櫃,20呎,442
107年08月,義大利,高雄港,實櫃,40呎,439
107年08月,約旦,高雄港,實櫃,20呎,12
107年08月,約旦,高雄港,實櫃,40呎,1
107年08月,日本,高雄港,實櫃,20呎,2070
107年08月,日本,高雄港,實櫃,40呎,2191
107年08月,高棉,高雄港,實櫃,20呎,3
107年08月,高棉,高雄港,實櫃,40呎,2
107年08月,韓國,高雄港,實櫃,20呎,1258
107年08月,韓國,高雄港,實櫃,40呎,752
107年08月,韓國,高雄港,實櫃,45呎,1
107年08月,科威特,高雄港,實櫃,20呎,3
107年08月,科威特,高雄港,實櫃,40呎,4
107年08月,斯里蘭卡,高雄港,實櫃,20呎,94
107年08月,斯里蘭卡,高雄港,實櫃,40呎,60
107年08月,馬紹爾群島,高雄港,實櫃,20呎,1
107年08月,緬甸,高雄港,實櫃,20呎,45
107年08月,緬甸,高雄港,實櫃,40呎,8
107年08月,墨西哥,高雄港,實櫃,20呎,26
107年08月,墨西哥,高雄港,實櫃,40呎,278
107年08月,馬來西亞,高雄港,實櫃,20呎,1334
107年08月,馬來西亞,高雄港,實櫃,40呎,826
107年08月,奈及利亞,高雄港,實櫃,20呎,1
107年08月,荷蘭,高雄港,實櫃,20呎,968
107年08月,荷蘭,高雄港,實櫃,40呎,945
107年08月,紐西蘭,高雄港,實櫃,20呎,276
107年08月,紐西蘭,高雄港,實櫃,40呎,324
107年08月,阿曼,高雄港,實櫃,20呎,24
107年08月,阿曼,高雄港,實櫃,40呎,9
107年08月,大洋洲其他,高雄港,實櫃,20呎,167
107年08月,大洋洲其他,高雄港,實櫃,40呎,50
107年08月,巴拿馬,高雄港,實櫃,20呎,4
107年08月,巴拿馬,高雄港,實櫃,40呎,151
107年08月,秘魯,高雄港,實櫃,20呎,76
107年08月,秘魯,高雄港,實櫃,40呎,181
107年08月,菲律賓,高雄港,實櫃,20呎,608
107年08月,菲律賓,高雄港,實櫃,40呎,831
107年08月,巴基斯坦,高雄港,實櫃,20呎,51
107年08月,巴基斯坦,高雄港,實櫃,40呎,23
107年08月,波多黎各,高雄港,實櫃,40呎,131
107年08月,卡達,高雄港,實櫃,20呎,220
107年08月,卡達,高雄港,實櫃,40呎,245
107年08月,俄羅斯,高雄港,實櫃,20呎,321
107年08月,俄羅斯,高雄港,實櫃,40呎,400
107年08月,南美洲其他,高雄港,實櫃,20呎,70
107年08月,南美洲其他,高雄港,實櫃,40呎,413
107年08月,沙烏地阿拉伯,高雄港,實櫃,20呎,323
107年08月,沙烏地阿拉伯,高雄港,實櫃,40呎,192
107年08月,瑞典,高雄港,實櫃,20呎,76
107年08月,瑞典,高雄港,實櫃,40呎,121
107年08月,新加坡,高雄港,實櫃,20呎,676
107年08月,新加坡,高雄港,實櫃,40呎,638
107年08月,新加坡,高雄港,實櫃,45呎,1
107年08月,泰國,高雄港,實櫃,20呎,2485
107年08月,泰國,高雄港,實櫃,40呎,1410
107年08月,土耳其,高雄港,實櫃,20呎,416
107年08月,土耳其,高雄港,實櫃,40呎,306
107年08月,歐洲其他,高雄港,實櫃,20呎,285
107年08月,歐洲其他,高雄港,實櫃,40呎,492
107年08月,歐洲其他,高雄港,實櫃,45呎,1
107年08月,烏克蘭,高雄港,實櫃,20呎,168
107年08月,烏克蘭,高雄港,實櫃,40呎,150
107年08月,美國,高雄港,實櫃,20呎,4398
107年08月,美國,高雄港,實櫃,40呎,17330
107年08月,美國,高雄港,實櫃,45呎,36
107年08月,委內瑞拉,高雄港,實櫃,20呎,9
107年08月,委內瑞拉,高雄港,實櫃,40呎,10
107年08月,越南,高雄港,實櫃,20呎,2554
107年08月,越南,高雄港,實櫃,40呎,1967
107年08月,葉門,高雄港,實櫃,20呎,2
107年08月,南非,高雄港,實櫃,20呎,380
107年08月,南非,高雄港,實櫃,40呎,126
107年09月,亞洲其他,高雄港,實櫃,20呎,64
107年09月,亞洲其他,高雄港,實櫃,40呎,42
107年09月,阿拉伯聯合大公國,高雄港,實櫃,20呎,511
107年09月,阿拉伯聯合大公國,高雄港,實櫃,40呎,221
107年09月,安哥拉,高雄港,實櫃,20呎,30
107年09月,阿根廷,高雄港,實櫃,20呎,31
107年09月,阿根廷,高雄港,實櫃,40呎,35
107年09月,澳洲,高雄港,實櫃,20呎,1966
107年09月,澳洲,高雄港,實櫃,40呎,1033
107年09月,孟加拉,高雄港,實櫃,20呎,18
107年09月,孟加拉,高雄港,實櫃,40呎,4
107年09月,比利時,高雄港,實櫃,20呎,483
107年09月,比利時,高雄港,實櫃,40呎,610
107年09月,比利時,高雄港,實櫃,45呎,1
107年09月,巴林,高雄港,實櫃,20呎,51
107年09月,巴林,高雄港,實櫃,40呎,5
107年09月,巴西,高雄港,實櫃,20呎,101
107年09月,巴西,高雄港,實櫃,40呎,276
107年09月,中美洲其他,高雄港,實櫃,20呎,556
107年09月,中美洲其他,高雄港,實櫃,40呎,499
107年09月,加拿大,高雄港,實櫃,20呎,517
107年09月,加拿大,高雄港,實櫃,40呎,2946
107年09月,加拿大,高雄港,實櫃,45呎,24
107年09月,智利,高雄港,實櫃,20呎,607
107年09月,智利,高雄港,實櫃,40呎,548
107年09月,中國大陸,高雄港,實櫃,20呎,6750
107年09月,中國大陸,高雄港,實櫃,40呎,4767
107年09月,德國,高雄港,實櫃,20呎,624
107年09月,德國,高雄港,實櫃,40呎,1335
107年09月,多明尼加,高雄港,實櫃,20呎,99
107年09月,多明尼加,高雄港,實櫃,40呎,398
107年09月,愛沙尼亞,高雄港,實櫃,40呎,14
107年09月,埃及,高雄港,實櫃,20呎,38
107年09月,埃及,高雄港,實櫃,40呎,13
107年09月,西班牙,高雄港,實櫃,20呎,242
107年09月,西班牙,高雄港,實櫃,40呎,249
107年09月,非洲其他,高雄港,實櫃,20呎,178
107年09月,非洲其他,高雄港,實櫃,40呎,67
107年09月,芬蘭,高雄港,實櫃,20呎,18
107年09月,芬蘭,高雄港,實櫃,40呎,328
107年09月,法國,高雄港,實櫃,20呎,256
107年09月,法國,高雄港,實櫃,40呎,300
107年09月,英國,高雄港,實櫃,20呎,186
107年09月,英國,高雄港,實櫃,40呎,488
107年09月,香港,高雄港,實櫃,20呎,601
107年09月,香港,高雄港,實櫃,40呎,619
107年09月,印尼,高雄港,實櫃,20呎,1057
107年09月,印尼,高雄港,實櫃,40呎,1784
107年09月,印度,高雄港,實櫃,20呎,2190
107年09月,印度,高雄港,實櫃,40呎,400
107年09月,伊朗,高雄港,實櫃,20呎,87
107年09月,伊朗,高雄港,實櫃,40呎,47
107年09月,義大利,高雄港,實櫃,20呎,472
107年09月,義大利,高雄港,實櫃,40呎,434
107年09月,約旦,高雄港,實櫃,20呎,13
107年09月,約旦,高雄港,實櫃,40呎,1
