時間,臺灣港口,貨物別,地區別,重量(公噸)
106年07月,高雄港,其他,天津,173
106年07月,高雄港,其他,天津新港,1047
106年07月,高雄港,其他,福建廈門,3544
106年08月,高雄港,鎂礦砂,遼寧鱍魚圈,1440
106年08月,高雄港,煤,河北京唐（唐山）,13500
106年08月,高雄港,化工原料,廣東茂名,3000
106年08月,高雄港,肥料,河北秦皇島,3300
106年08月,高雄港,生鐵,山東蓬萊,6423
106年08月,高雄港,鋼材,上海,85
106年08月,高雄港,其他,遼寧大連,10
106年08月,高雄港,其他,河北京唐（唐山）,14032
106年08月,高雄港,其他,上海,668
106年08月,高雄港,其他,天津新港,1407
106年08月,高雄港,其他,天津新港,3773
106年08月,高雄港,其他,福建廈門,866
106年08月,高雄港,其他,江蘇張家港,834
106年09月,高雄港,煤,河北京唐（唐山）,32950
106年09月,高雄港,焦炭,河北京唐（唐山）,1461
106年09月,高雄港,化工原料,江蘇連雲港,594
106年09月,高雄港,化工原料,廣東茂名,2952
106年09月,高雄港,鋼材,上海,45
106年09月,高雄港,廢鐵,江蘇南通,1167
106年09月,高雄港,其他,廣東東莞,403
106年09月,高雄港,其他,遼寧大連,10
106年09月,高雄港,其他,廣東佛山,2988
106年09月,高雄港,其他,浙江寧波,1
106年09月,高雄港,其他,山東日照,15528
106年09月,高雄港,其他,上海,391
106年09月,高雄港,其他,安徽銅陵,6408
106年09月,高雄港,其他,天津,243
106年09月,高雄港,其他,天津新港,593
106年09月,高雄港,其他,天津新港,394
106年09月,高雄港,其他,福建廈門,756
106年10月,高雄港,高嶺土,山東青島,2806
106年10月,高雄港,鎂礦砂,遼寧鱍魚圈,2755
106年10月,高雄港,煤,江蘇連雲港,41521
