時間,貨物別,地區別,臺灣港口,重量(公噸)
098年11月,卑金屬及其製品,福建廈門,基隆港,0
098年11月,卑金屬及其製品,青海西寧,基隆港,0
098年11月,"機械用具電機設備,電視影像錄音機",遼寧大連,基隆港,3
098年11月,"機械用具電機設備,電視影像錄音機",黑龍江哈爾濱,基隆港,1
098年11月,"機械用具電機設備,電視影像錄音機",江蘇昆山,基隆港,0
098年11月,"機械用具電機設備,電視影像錄音機",浙江寧波,基隆港,15
098年11月,"機械用具電機設備,電視影像錄音機",廣東清溪,基隆港,2
098年11月,"機械用具電機設備,電視影像錄音機",上海,基隆港,15
098年11月,"機械用具電機設備,電視影像錄音機",廣東石碣,基隆港,9
098年11月,"機械用具電機設備,電視影像錄音機",福建松下,基隆港,1
098年11月,"機械用具電機設備,電視影像錄音機",山東青島,基隆港,1
098年11月,"機械用具電機設備,電視影像錄音機",湖北武漢,基隆港,2
098年11月,"機械用具電機設備,電視影像錄音機",天津新港,基隆港,7
098年11月,"機械用具電機設備,電視影像錄音機",廣東新塘,基隆港,2
098年11月,"機械用具電機設備,電視影像錄音機",福建廈門,基隆港,2
098年11月,"機械用具電機設備,電視影像錄音機",青海西寧,基隆港,1
098年11月,車輛航空器船舶運輸設備,廣東黃埔,基隆港,4
098年11月,車輛航空器船舶運輸設備,浙江寧波,基隆港,1
098年11月,車輛航空器船舶運輸設備,上海,基隆港,1
098年11月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,基隆港,0
098年11月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東蛇口,基隆港,0
098年11月,"家具玩具運動用品,雜項製品",廣東東莞,基隆港,0
098年11月,"家具玩具運動用品,雜項製品",上海,基隆港,0
098年11月,"家具玩具運動用品,雜項製品",天津新港,基隆港,1
098年12月,植物產品,福建廈門,基隆港,1
098年12月,"調製食品,飲料,煙酒類",天津新港,基隆港,17
098年12月,"調製食品,飲料,煙酒類",福建廈門,基隆港,57
098年12月,化學或有關工業產品,江蘇昆山,基隆港,4
098年12月,化學或有關工業產品,上海,基隆港,1
098年12月,化學或有關工業產品,廣東深圳,基隆港,1
098年12月,化學或有關工業產品,廣東珠海,基隆港,4
098年12月,塑膠橡膠及其製品,遼寧大連,基隆港,1
098年12月,塑膠橡膠及其製品,江蘇昆山,基隆港,7
098年12月,塑膠橡膠及其製品,上海浦東機場,基隆港,0
098年12月,塑膠橡膠及其製品,上海,基隆港,7
098年12月,塑膠橡膠及其製品,廣東汕頭,基隆港,2
098年12月,塑膠橡膠及其製品,山東青島,基隆港,2
098年12月,塑膠橡膠及其製品,天津,基隆港,11
098年12月,塑膠橡膠及其製品,廣東中山,基隆港,0
098年12月,塑膠橡膠及其製品,廣東珠海,基隆港,0
098年12月,"木漿紙漿,紙及紙板及其製品",上海,基隆港,1
098年12月,紡織品及其製品,遼寧大連,基隆港,0
098年12月,紡織品及其製品,江西九江,基隆港,11
098年12月,紡織品及其製品,上海,基隆港,1
098年12月,紡織品及其製品,天津新港,基隆港,1
098年12月,紡織品及其製品,天津新港,基隆港,1
098年12月,紡織品及其製品,福建廈門,基隆港,54
098年12月,紡織品及其製品,廣東中山,基隆港,20
098年12月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,基隆港,52
098年12月,"石料水泥石棉等材料之製品,陶瓷,玻璃",福建廈門,基隆港,1
098年12月,卑金屬及其製品,廣東潮州,基隆港,0
098年12月,卑金屬及其製品,遼寧大連,基隆港,0
098年12月,卑金屬及其製品,江蘇昆山,基隆港,0
098年12月,卑金屬及其製品,上海,基隆港,3
098年12月,卑金屬及其製品,廣東新塘,基隆港,0
098年12月,卑金屬及其製品,福建廈門,基隆港,0
098年12月,"機械用具電機設備,電視影像錄音機",遼寧大連,基隆港,61
098年12月,"機械用具電機設備,電視影像錄音機",江蘇昆山,基隆港,0
098年12月,"機械用具電機設備,電視影像錄音機",浙江寧波,基隆港,0
098年12月,"機械用具電機設備,電視影像錄音機",上海浦東機場,基隆港,1
098年12月,"機械用具電機設備,電視影像錄音機",上海,基隆港,8
098年12月,"機械用具電機設備,電視影像錄音機",廣東石碣,基隆港,12
098年12月,"機械用具電機設備,電視影像錄音機",廣東深圳,基隆港,1
098年12月,"機械用具電機設備,電視影像錄音機",山東青島,基隆港,1
098年12月,"機械用具電機設備,電視影像錄音機",天津,基隆港,0
098年12月,"機械用具電機設備,電視影像錄音機",天津新港,基隆港,2
098年12月,"機械用具電機設備,電視影像錄音機",廣東新塘,基隆港,2
098年12月,"機械用具電機設備,電視影像錄音機",海南洋浦,基隆港,20
098年12月,"機械用具電機設備,電視影像錄音機",廣東珠海,基隆港,1
098年12月,車輛航空器船舶運輸設備,江蘇昆山,基隆港,3
098年12月,車輛航空器船舶運輸設備,上海,基隆港,1
098年12月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,基隆港,2
098年12月,"光學照相電影計量檢查儀器,鐘錶樂器",江蘇蘇州,基隆港,1
098年12月,"光學照相電影計量檢查儀器,鐘錶樂器",廣東深圳,基隆港,1
098年12月,"光學照相電影計量檢查儀器,鐘錶樂器",福建廈門,基隆港,2
098年12月,"家具玩具運動用品,雜項製品",廣東潮州,基隆港,0
098年12月,"家具玩具運動用品,雜項製品",江西九江,基隆港,1
098年12月,"家具玩具運動用品,雜項製品",上海,基隆港,0
098年12月,"家具玩具運動用品,雜項製品",天津新港,基隆港,0
098年12月,"家具玩具運動用品,雜項製品",廣東中山,基隆港,0
099年01月,動植物油脂及其分解物,福建廈門,基隆港,0
099年01月,"調製食品,飲料,煙酒類",福建廈門,基隆港,35
099年01月,化學或有關工業產品,江蘇昆山,基隆港,1
099年01月,化學或有關工業產品,福建馬尾,基隆港,39
099年01月,化學或有關工業產品,上海,基隆港,22
099年01月,化學或有關工業產品,廣東深圳,基隆港,1
099年01月,化學或有關工業產品,天津新港,基隆港,2
099年01月,化學或有關工業產品,福建廈門,基隆港,9
099年01月,塑膠橡膠及其製品,遼寧大連,基隆港,0
099年01月,塑膠橡膠及其製品,江蘇昆山,基隆港,8
099年01月,塑膠橡膠及其製品,福建馬尾,基隆港,3
099年01月,塑膠橡膠及其製品,上海,基隆港,2
099年01月,塑膠橡膠及其製品,天津,基隆港,4
099年01月,塑膠橡膠及其製品,廣東新塘,基隆港,0
099年01月,塑膠橡膠及其製品,福建廈門,基隆港,0
099年01月,"木及木製品,軟木及軟木製品",福建廈門,基隆港,0
099年01月,"木及木製品,軟木及軟木製品",廣東湛江,基隆港,0
099年01月,"木漿紙漿,紙及紙板及其製品",江蘇昆山,基隆港,1
099年01月,紡織品及其製品,遼寧大連,基隆港,1
099年01月,紡織品及其製品,江蘇昆山,基隆港,0
099年01月,紡織品及其製品,上海,基隆港,3
099年01月,紡織品及其製品,天津新港,基隆港,13
099年01月,紡織品及其製品,天津新港,基隆港,1
099年01月,紡織品及其製品,廣東中山,基隆港,6
099年01月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,基隆港,17
099年01月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣東深圳,基隆港,2
099年01月,"石料水泥石棉等材料之製品,陶瓷,玻璃",福建廈門,基隆港,1
099年01月,卑金屬及其製品,遼寧大連,基隆港,1
099年01月,卑金屬及其製品,江蘇昆山,基隆港,0
099年01月,卑金屬及其製品,上海,基隆港,6
099年01月,卑金屬及其製品,廣東新塘,基隆港,1
099年01月,卑金屬及其製品,福建廈門,基隆港,13
099年01月,"機械用具電機設備,電視影像錄音機",廣東潮州,基隆港,0
099年01月,"機械用具電機設備,電視影像錄音機",遼寧大連,基隆港,34
099年01月,"機械用具電機設備,電視影像錄音機",江蘇昆山,基隆港,0
099年01月,"機械用具電機設備,電視影像錄音機",上海,基隆港,28
099年01月,"機械用具電機設備,電視影像錄音機",廣東石碣,基隆港,5
099年01月,"機械用具電機設備,電視影像錄音機",江蘇蘇州,基隆港,0
099年01月,"機械用具電機設備,電視影像錄音機",廣東深圳,基隆港,2
099年01月,"機械用具電機設備,電視影像錄音機",江蘇太倉,基隆港,66
099年01月,"機械用具電機設備,電視影像錄音機",山東青島,基隆港,5
099年01月,"機械用具電機設備,電視影像錄音機",天津,基隆港,0
099年01月,"機械用具電機設備,電視影像錄音機",天津新港,基隆港,2
099年01月,"機械用具電機設備,電視影像錄音機",廣東新塘,基隆港,2
099年01月,"機械用具電機設備,電視影像錄音機",福建廈門,基隆港,5
099年01月,"機械用具電機設備,電視影像錄音機",廣東湛江,基隆港,1
099年01月,"機械用具電機設備,電視影像錄音機",廣東珠海,基隆港,0
099年01月,車輛航空器船舶運輸設備,江蘇昆山,基隆港,3
099年01月,車輛航空器船舶運輸設備,浙江寧波,基隆港,5
099年01月,"光學照相電影計量檢查儀器,鐘錶樂器",遼寧大連,基隆港,0
099年01月,"光學照相電影計量檢查儀器,鐘錶樂器",江蘇昆山,基隆港,1
099年01月,"光學照相電影計量檢查儀器,鐘錶樂器",上海,基隆港,5
099年01月,"光學照相電影計量檢查儀器,鐘錶樂器",天津,基隆港,2
099年01月,"家具玩具運動用品,雜項製品",江蘇昆山,基隆港,0
099年01月,"家具玩具運動用品,雜項製品",上海,基隆港,3
099年01月,"家具玩具運動用品,雜項製品",天津新港,基隆港,0
099年01月,"家具玩具運動用品,雜項製品",廣東新塘,基隆港,0
099年02月,"調製食品,飲料,煙酒類",福建廈門,基隆港,10
099年02月,化學或有關工業產品,江蘇昆山,基隆港,1
099年02月,化學或有關工業產品,上海,基隆港,5
099年02月,化學或有關工業產品,廣東深圳,基隆港,0
099年02月,化學或有關工業產品,廣東珠海,基隆港,2
099年02月,塑膠橡膠及其製品,遼寧大連,基隆港,0
099年02月,塑膠橡膠及其製品,江蘇昆山,基隆港,20
099年02月,塑膠橡膠及其製品,上海,基隆港,0
099年02月,塑膠橡膠及其製品,天津,基隆港,1
099年02月,塑膠橡膠及其製品,天津新港,基隆港,0
099年02月,塑膠橡膠及其製品,廣東新塘,基隆港,3
099年02月,"木漿紙漿,紙及紙板及其製品",上海,基隆港,0
099年02月,紡織品及其製品,江蘇昆山,基隆港,0
099年02月,紡織品及其製品,上海,基隆港,20
099年02月,紡織品及其製品,天津新港,基隆港,10
099年02月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,基隆港,0
099年02月,卑金屬及其製品,遼寧大連,基隆港,0
099年02月,卑金屬及其製品,上海,基隆港,11
099年02月,卑金屬及其製品,廣東新塘,基隆港,0
099年02月,"機械用具電機設備,電視影像錄音機",遼寧大連,基隆港,79
099年02月,"機械用具電機設備,電視影像錄音機",上海,基隆港,16
099年02月,"機械用具電機設備,電視影像錄音機",廣東石碣,基隆港,4
099年02月,"機械用具電機設備,電視影像錄音機",山東青島,基隆港,1
099年02月,"機械用具電機設備,電視影像錄音機",天津,基隆港,0
099年02月,"機械用具電機設備,電視影像錄音機",廣東新塘,基隆港,1
099年02月,"機械用具電機設備,電視影像錄音機",廣東珠海,基隆港,0
099年02月,車輛航空器船舶運輸設備,江蘇昆山,基隆港,2
099年02月,"家具玩具運動用品,雜項製品",廣東潮州,基隆港,0
099年02月,"家具玩具運動用品,雜項製品",江蘇昆山,基隆港,0
099年02月,"家具玩具運動用品,雜項製品",上海,基隆港,4
099年02月,"家具玩具運動用品,雜項製品",天津新港,基隆港,0
099年03月,"調製食品,飲料,煙酒類",福建廈門,基隆港,90
099年03月,化學或有關工業產品,福建馬尾,基隆港,12
099年03月,化學或有關工業產品,浙江寧波,基隆港,0
099年03月,化學或有關工業產品,上海,基隆港,21
099年03月,化學或有關工業產品,廣東深圳,基隆港,0
099年03月,化學或有關工業產品,福建廈門,基隆港,1
099年03月,化學或有關工業產品,廣東珠海,基隆港,3
099年03月,塑膠橡膠及其製品,廣東東莞,基隆港,0
099年03月,塑膠橡膠及其製品,遼寧大連,基隆港,0
099年03月,塑膠橡膠及其製品,江蘇昆山,基隆港,37
099年03月,塑膠橡膠及其製品,浙江寧波,基隆港,1
099年03月,塑膠橡膠及其製品,上海,基隆港,104
099年03月,塑膠橡膠及其製品,天津,基隆港,7
099年03月,塑膠橡膠及其製品,天津新港,基隆港,0
099年03月,"木及木製品,軟木及軟木製品",福建廈門,基隆港,0
099年03月,"木漿紙漿,紙及紙板及其製品",上海浦東機場,基隆港,0
099年03月,"木漿紙漿,紙及紙板及其製品",上海,基隆港,0
099年03月,"木漿紙漿,紙及紙板及其製品",天津新港,基隆港,0
099年03月,"木漿紙漿,紙及紙板及其製品",福建廈門,基隆港,4
099年03月,紡織品及其製品,廣東東莞,基隆港,8
099年03月,紡織品及其製品,遼寧大連,基隆港,1
099年03月,紡織品及其製品,廣東蓮花山,基隆港,1
099年03月,紡織品及其製品,浙江寧波,基隆港,4
099年03月,紡織品及其製品,上海,基隆港,36
099年03月,紡織品及其製品,山東青島,基隆港,0
099年03月,紡織品及其製品,天津新港,基隆港,19
099年03月,紡織品及其製品,天津新港,基隆港,1
099年03月,紡織品及其製品,福建廈門,基隆港,1
099年03月,紡織品及其製品,廣東中山,基隆港,12
099年03月,"石料水泥石棉等材料之製品,陶瓷,玻璃",上海,基隆港,146
099年03月,"石料水泥石棉等材料之製品,陶瓷,玻璃",廣東深圳,基隆港,0
099年03月,"石料水泥石棉等材料之製品,陶瓷,玻璃",福建廈門,基隆港,1
099年03月,卑金屬及其製品,江蘇昆山,基隆港,0
099年03月,卑金屬及其製品,上海,基隆港,36
099年03月,卑金屬及其製品,天津新港,基隆港,0
099年03月,卑金屬及其製品,廣東新塘,基隆港,0
099年03月,卑金屬及其製品,福建廈門,基隆港,1
099年03月,"機械用具電機設備,電視影像錄音機",廣東潮州,基隆港,0
099年03月,"機械用具電機設備,電視影像錄音機",遼寧大連,基隆港,2
099年03月,"機械用具電機設備,電視影像錄音機",江蘇昆山,基隆港,14
