時間,地區別,臺灣港口,空實櫃別,貨櫃尺寸,貨櫃量
104年11月,新加坡,臺北港,實櫃,20呎,228
104年11月,新加坡,臺北港,實櫃,40呎,84
104年11月,敘利亞,臺北港,實櫃,20呎,1
104年11月,泰國,臺北港,實櫃,20呎,333
104年11月,泰國,臺北港,實櫃,40呎,312
104年11月,土耳其,臺北港,實櫃,20呎,53
104年11月,土耳其,臺北港,實櫃,40呎,49
104年11月,歐洲其他,臺北港,實櫃,20呎,126
104年11月,歐洲其他,臺北港,實櫃,40呎,127
104年11月,烏克蘭,臺北港,實櫃,20呎,1
104年11月,美國,臺北港,實櫃,20呎,463
104年11月,美國,臺北港,實櫃,40呎,1409
104年11月,越南,臺北港,實櫃,20呎,387
104年11月,越南,臺北港,實櫃,40呎,232
104年11月,南非,臺北港,實櫃,20呎,1
104年12月,亞洲其他,臺北港,實櫃,20呎,146
104年12月,亞洲其他,臺北港,實櫃,40呎,116
104年12月,阿拉伯聯合大公國,臺北港,實櫃,20呎,85
104年12月,阿拉伯聯合大公國,臺北港,實櫃,40呎,100
104年12月,阿根廷,臺北港,實櫃,20呎,10
104年12月,阿根廷,臺北港,實櫃,40呎,14
104年12月,澳洲,臺北港,實櫃,20呎,2
104年12月,澳洲,臺北港,實櫃,40呎,10
104年12月,孟加拉,臺北港,實櫃,20呎,3
104年12月,孟加拉,臺北港,實櫃,40呎,22
104年12月,比利時,臺北港,實櫃,20呎,83
104年12月,比利時,臺北港,實櫃,40呎,66
104年12月,巴林,臺北港,實櫃,20呎,1
104年12月,巴林,臺北港,實櫃,40呎,1
104年12月,汶萊,臺北港,實櫃,20呎,6
104年12月,巴西,臺北港,實櫃,20呎,10
104年12月,巴西,臺北港,實櫃,40呎,22
104年12月,中美洲其他,臺北港,實櫃,20呎,1
104年12月,中美洲其他,臺北港,實櫃,40呎,4
104年12月,瑞士,臺北港,實櫃,20呎,3
104年12月,瑞士,臺北港,實櫃,40呎,3
104年12月,象牙海岸,臺北港,實櫃,40呎,2
104年12月,智利,臺北港,實櫃,20呎,1
104年12月,智利,臺北港,實櫃,40呎,3
104年12月,中國大陸,臺北港,實櫃,20呎,623
104年12月,中國大陸,臺北港,實櫃,40呎,612
104年12月,中國大陸,臺北港,實櫃,45呎,2
104年12月,德國,臺北港,實櫃,20呎,264
104年12月,德國,臺北港,實櫃,40呎,176
104年12月,愛沙尼亞,臺北港,實櫃,20呎,1
104年12月,愛沙尼亞,臺北港,實櫃,40呎,6
104年12月,埃及,臺北港,實櫃,20呎,268
104年12月,埃及,臺北港,實櫃,40呎,94
104年12月,西班牙,臺北港,實櫃,20呎,3
104年12月,西班牙,臺北港,實櫃,40呎,4
104年12月,非洲其他,臺北港,實櫃,20呎,16
104年12月,非洲其他,臺北港,實櫃,40呎,21
104年12月,芬蘭,臺北港,實櫃,20呎,18
104年12月,芬蘭,臺北港,實櫃,40呎,21
104年12月,法國,臺北港,實櫃,20呎,43
104年12月,法國,臺北港,實櫃,40呎,63
104年12月,英國,臺北港,實櫃,20呎,112
104年12月,英國,臺北港,實櫃,40呎,150
104年12月,香港,臺北港,實櫃,20呎,312
104年12月,香港,臺北港,實櫃,40呎,366
104年12月,印尼,臺北港,實櫃,20呎,79
104年12月,印尼,臺北港,實櫃,40呎,15
104年12月,印度,臺北港,實櫃,20呎,61
104年12月,印度,臺北港,實櫃,40呎,29
104年12月,伊朗,臺北港,實櫃,20呎,23
104年12月,伊朗,臺北港,實櫃,40呎,34
104年12月,義大利,臺北港,實櫃,20呎,63
104年12月,義大利,臺北港,實櫃,40呎,12
104年12月,約旦,臺北港,實櫃,20呎,55
104年12月,約旦,臺北港,實櫃,40呎,44
104年12月,日本,臺北港,實櫃,20呎,1323
104年12月,日本,臺北港,實櫃,40呎,908
104年12月,高棉,臺北港,實櫃,20呎,1
104年12月,高棉,臺北港,實櫃,40呎,1
104年12月,韓國,臺北港,實櫃,20呎,505
104年12月,韓國,臺北港,實櫃,40呎,292
104年12月,科威特,臺北港,實櫃,20呎,10
104年12月,科威特,臺北港,實櫃,40呎,4
104年12月,寮國,臺北港,實櫃,20呎,1
104年12月,斯里蘭卡,臺北港,實櫃,20呎,110
104年12月,斯里蘭卡,臺北港,實櫃,40呎,58
104年12月,緬甸,臺北港,實櫃,20呎,43
104年12月,緬甸,臺北港,實櫃,40呎,38
104年12月,墨西哥,臺北港,實櫃,20呎,3
104年12月,墨西哥,臺北港,實櫃,40呎,19
104年12月,馬來西亞,臺北港,實櫃,20呎,578
104年12月,馬來西亞,臺北港,實櫃,40呎,430
104年12月,荷蘭,臺北港,實櫃,20呎,226
104年12月,荷蘭,臺北港,實櫃,40呎,192
104年12月,阿曼,臺北港,實櫃,20呎,18
104年12月,阿曼,臺北港,實櫃,40呎,1
104年12月,大洋洲其他,臺北港,實櫃,20呎,5
104年12月,秘魯,臺北港,實櫃,20呎,1
104年12月,秘魯,臺北港,實櫃,40呎,2
104年12月,菲律賓,臺北港,實櫃,20呎,39
104年12月,菲律賓,臺北港,實櫃,40呎,41
104年12月,巴基斯坦,臺北港,實櫃,20呎,14
104年12月,巴基斯坦,臺北港,實櫃,40呎,6
104年12月,波多黎各,臺北港,實櫃,40呎,2
104年12月,卡達,臺北港,實櫃,20呎,1
104年12月,俄羅斯,臺北港,實櫃,20呎,22
104年12月,俄羅斯,臺北港,實櫃,40呎,25
104年12月,沙烏地阿拉伯,臺北港,實櫃,20呎,210
104年12月,沙烏地阿拉伯,臺北港,實櫃,40呎,168
104年12月,瑞典,臺北港,實櫃,20呎,12
104年12月,瑞典,臺北港,實櫃,40呎,23
104年12月,新加坡,臺北港,實櫃,20呎,254
104年12月,新加坡,臺北港,實櫃,40呎,90
104年12月,泰國,臺北港,實櫃,20呎,285
104年12月,泰國,臺北港,實櫃,40呎,220
104年12月,土耳其,臺北港,實櫃,20呎,70
104年12月,土耳其,臺北港,實櫃,40呎,95
104年12月,歐洲其他,臺北港,實櫃,20呎,178
104年12月,歐洲其他,臺北港,實櫃,40呎,138
104年12月,烏克蘭,臺北港,實櫃,20呎,3
104年12月,烏克蘭,臺北港,實櫃,40呎,4
104年12月,美國,臺北港,實櫃,20呎,582
104年12月,美國,臺北港,實櫃,40呎,1910
104年12月,越南,臺北港,實櫃,20呎,398
104年12月,越南,臺北港,實櫃,40呎,269
105年01月,亞洲其他,臺北港,實櫃,20呎,180
105年01月,亞洲其他,臺北港,實櫃,40呎,82
105年01月,阿拉伯聯合大公國,臺北港,實櫃,20呎,91
105年01月,阿拉伯聯合大公國,臺北港,實櫃,40呎,112
105年01月,阿根廷,臺北港,實櫃,20呎,8
105年01月,阿根廷,臺北港,實櫃,40呎,6
105年01月,澳洲,臺北港,實櫃,20呎,7
105年01月,澳洲,臺北港,實櫃,40呎,9
105年01月,孟加拉,臺北港,實櫃,20呎,7
105年01月,孟加拉,臺北港,實櫃,40呎,23
105年01月,比利時,臺北港,實櫃,20呎,52
105年01月,比利時,臺北港,實櫃,40呎,19
105年01月,巴林,臺北港,實櫃,20呎,3
105年01月,巴林,臺北港,實櫃,40呎,1
105年01月,汶萊,臺北港,實櫃,20呎,16
105年01月,巴西,臺北港,實櫃,20呎,15
105年01月,巴西,臺北港,實櫃,40呎,10
105年01月,中美洲其他,臺北港,實櫃,20呎,2
105年01月,中美洲其他,臺北港,實櫃,40呎,5
105年01月,加拿大,臺北港,實櫃,40呎,1
105年01月,瑞士,臺北港,實櫃,20呎,1
105年01月,瑞士,臺北港,實櫃,40呎,3
105年01月,智利,臺北港,實櫃,20呎,3
105年01月,智利,臺北港,實櫃,40呎,7
105年01月,中國大陸,臺北港,實櫃,20呎,687
105年01月,中國大陸,臺北港,實櫃,40呎,484
105年01月,中國大陸,臺北港,實櫃,45呎,6
105年01月,德國,臺北港,實櫃,20呎,251
105年01月,德國,臺北港,實櫃,40呎,159
105年01月,愛沙尼亞,臺北港,實櫃,20呎,2
105年01月,愛沙尼亞,臺北港,實櫃,40呎,15
105年01月,埃及,臺北港,實櫃,20呎,156
105年01月,埃及,臺北港,實櫃,40呎,147
105年01月,西班牙,臺北港,實櫃,20呎,1
105年01月,西班牙,臺北港,實櫃,40呎,2
105年01月,非洲其他,臺北港,實櫃,20呎,50
105年01月,非洲其他,臺北港,實櫃,40呎,27
105年01月,芬蘭,臺北港,實櫃,20呎,16
105年01月,芬蘭,臺北港,實櫃,40呎,12
105年01月,法國,臺北港,實櫃,20呎,101
105年01月,法國,臺北港,實櫃,40呎,75
105年01月,英國,臺北港,實櫃,20呎,126
105年01月,英國,臺北港,實櫃,40呎,167
105年01月,香港,臺北港,實櫃,20呎,321
105年01月,香港,臺北港,實櫃,40呎,381
105年01月,印尼,臺北港,實櫃,20呎,123
105年01月,印尼,臺北港,實櫃,40呎,61
105年01月,印度,臺北港,實櫃,20呎,156
105年01月,印度,臺北港,實櫃,40呎,27
105年01月,伊朗,臺北港,實櫃,20呎,31
105年01月,伊朗,臺北港,實櫃,40呎,40
105年01月,義大利,臺北港,實櫃,20呎,49
105年01月,義大利,臺北港,實櫃,40呎,38
105年01月,約旦,臺北港,實櫃,20呎,46
105年01月,約旦,臺北港,實櫃,40呎,69
105年01月,日本,臺北港,實櫃,20呎,1709
105年01月,日本,臺北港,實櫃,40呎,1289
105年01月,高棉,臺北港,實櫃,20呎,2
105年01月,韓國,臺北港,實櫃,20呎,436
105年01月,韓國,臺北港,實櫃,40呎,300
105年01月,科威特,臺北港,實櫃,20呎,13
105年01月,科威特,臺北港,實櫃,40呎,11
105年01月,斯里蘭卡,臺北港,實櫃,20呎,144
105年01月,斯里蘭卡,臺北港,實櫃,40呎,88
105年01月,緬甸,臺北港,實櫃,20呎,51
105年01月,緬甸,臺北港,實櫃,40呎,25
105年01月,墨西哥,臺北港,實櫃,20呎,12
105年01月,墨西哥,臺北港,實櫃,40呎,15
105年01月,馬來西亞,臺北港,實櫃,20呎,568
105年01月,馬來西亞,臺北港,實櫃,40呎,326
105年01月,奈及利亞,臺北港,實櫃,40呎,1
105年01月,荷蘭,臺北港,實櫃,20呎,186
105年01月,荷蘭,臺北港,實櫃,40呎,137
105年01月,阿曼,臺北港,實櫃,20呎,16
105年01月,阿曼,臺北港,實櫃,40呎,4
105年01月,大洋洲其他,臺北港,實櫃,20呎,4
105年01月,大洋洲其他,臺北港,實櫃,40呎,1
105年01月,秘魯,臺北港,實櫃,20呎,1
105年01月,秘魯,臺北港,實櫃,40呎,2
105年01月,菲律賓,臺北港,實櫃,20呎,97
105年01月,菲律賓,臺北港,實櫃,40呎,97
105年01月,巴基斯坦,臺北港,實櫃,20呎,48
105年01月,巴基斯坦,臺北港,實櫃,40呎,2
105年01月,波多黎各,臺北港,實櫃,20呎,1
105年01月,波多黎各,臺北港,實櫃,40呎,1
105年01月,卡達,臺北港,實櫃,20呎,6
105年01月,卡達,臺北港,實櫃,40呎,1
105年01月,俄羅斯,臺北港,實櫃,20呎,18
105年01月,俄羅斯,臺北港,實櫃,40呎,20
105年01月,南美洲其他,臺北港,實櫃,20呎,43
105年01月,南美洲其他,臺北港,實櫃,40呎,5
105年01月,沙烏地阿拉伯,臺北港,實櫃,20呎,217
105年01月,沙烏地阿拉伯,臺北港,實櫃,40呎,200
105年01月,瑞典,臺北港,實櫃,20呎,11
105年01月,瑞典,臺北港,實櫃,40呎,20
105年01月,新加坡,臺北港,實櫃,20呎,292
105年01月,新加坡,臺北港,實櫃,40呎,92
105年01月,敘利亞,臺北港,實櫃,40呎,1
105年01月,泰國,臺北港,實櫃,20呎,314
105年01月,泰國,臺北港,實櫃,40呎,290
105年01月,土耳其,臺北港,實櫃,20呎,95
105年01月,土耳其,臺北港,實櫃,40呎,35
105年01月,歐洲其他,臺北港,實櫃,20呎,170
105年01月,歐洲其他,臺北港,實櫃,40呎,110
105年01月,烏克蘭,臺北港,實櫃,20呎,3
105年01月,烏克蘭,臺北港,實櫃,40呎,1
105年01月,美國,臺北港,實櫃,20呎,728
105年01月,美國,臺北港,實櫃,40呎,1740
105年01月,美國,臺北港,實櫃,45呎,5
105年01月,越南,臺北港,實櫃,20呎,402
105年01月,越南,臺北港,實櫃,40呎,256
105年01月,南非,臺北港,實櫃,40呎,1
105年02月,亞洲其他,臺北港,實櫃,20呎,81
105年02月,亞洲其他,臺北港,實櫃,40呎,51
105年02月,阿拉伯聯合大公國,臺北港,實櫃,20呎,112
105年02月,阿拉伯聯合大公國,臺北港,實櫃,40呎,90
105年02月,阿根廷,臺北港,實櫃,20呎,3
105年02月,阿根廷,臺北港,實櫃,40呎,15
105年02月,澳洲,臺北港,實櫃,20呎,18
105年02月,澳洲,臺北港,實櫃,40呎,3
105年02月,孟加拉,臺北港,實櫃,20呎,2
105年02月,比利時,臺北港,實櫃,20呎,38
105年02月,比利時,臺北港,實櫃,40呎,21
105年02月,巴林,臺北港,實櫃,20呎,5
105年02月,巴林,臺北港,實櫃,40呎,2
105年02月,汶萊,臺北港,實櫃,20呎,7
105年02月,巴西,臺北港,實櫃,20呎,17
105年02月,巴西,臺北港,實櫃,40呎,16
105年02月,中美洲其他,臺北港,實櫃,20呎,3
105年02月,中美洲其他,臺北港,實櫃,40呎,3
105年02月,瑞士,臺北港,實櫃,20呎,1
105年02月,瑞士,臺北港,實櫃,40呎,4
105年02月,智利,臺北港,實櫃,20呎,1
105年02月,中國大陸,臺北港,實櫃,20呎,702
105年02月,中國大陸,臺北港,實櫃,40呎,487
105年02月,中國大陸,臺北港,實櫃,45呎,3
105年02月,德國,臺北港,實櫃,20呎,243
105年02月,德國,臺北港,實櫃,40呎,181
105年02月,德國,臺北港,實櫃,45呎,1
105年02月,愛沙尼亞,臺北港,實櫃,40呎,3
105年02月,埃及,臺北港,實櫃,20呎,116
105年02月,埃及,臺北港,實櫃,40呎,77
105年02月,西班牙,臺北港,實櫃,20呎,4
105年02月,西班牙,臺北港,實櫃,40呎,15
105年02月,非洲其他,臺北港,實櫃,20呎,57
105年02月,非洲其他,臺北港,實櫃,40呎,11
105年02月,芬蘭,臺北港,實櫃,20呎,21
105年02月,芬蘭,臺北港,實櫃,40呎,7
105年02月,法國,臺北港,實櫃,20呎,56
105年02月,法國,臺北港,實櫃,40呎,52
105年02月,英國,臺北港,實櫃,20呎,134
105年02月,英國,臺北港,實櫃,40呎,104
105年02月,香港,臺北港,實櫃,20呎,210
105年02月,香港,臺北港,實櫃,40呎,252
105年02月,印尼,臺北港,實櫃,20呎,106
105年02月,印尼,臺北港,實櫃,40呎,74
105年02月,印度,臺北港,實櫃,20呎,133
105年02月,印度,臺北港,實櫃,40呎,44
105年02月,伊朗,臺北港,實櫃,20呎,40
105年02月,伊朗,臺北港,實櫃,40呎,17
105年02月,義大利,臺北港,實櫃,20呎,27
105年02月,義大利,臺北港,實櫃,40呎,10
105年02月,約旦,臺北港,實櫃,20呎,88
105年02月,約旦,臺北港,實櫃,40呎,44
105年02月,日本,臺北港,實櫃,20呎,1403
105年02月,日本,臺北港,實櫃,40呎,937
105年02月,韓國,臺北港,實櫃,20呎,395
105年02月,韓國,臺北港,實櫃,40呎,328
105年02月,科威特,臺北港,實櫃,20呎,8
105年02月,科威特,臺北港,實櫃,40呎,9
105年02月,斯里蘭卡,臺北港,實櫃,20呎,97
105年02月,斯里蘭卡,臺北港,實櫃,40呎,58
105年02月,緬甸,臺北港,實櫃,20呎,21
105年02月,緬甸,臺北港,實櫃,40呎,28
105年02月,墨西哥,臺北港,實櫃,20呎,18
105年02月,墨西哥,臺北港,實櫃,40呎,11
105年02月,馬來西亞,臺北港,實櫃,20呎,491
105年02月,馬來西亞,臺北港,實櫃,40呎,363
105年02月,荷蘭,臺北港,實櫃,20呎,118
105年02月,荷蘭,臺北港,實櫃,40呎,142
105年02月,阿曼,臺北港,實櫃,20呎,10
105年02月,阿曼,臺北港,實櫃,40呎,1
105年02月,大洋洲其他,臺北港,實櫃,20呎,5
105年02月,大洋洲其他,臺北港,實櫃,40呎,1
105年02月,巴拿馬,臺北港,實櫃,20呎,1
105年02月,秘魯,臺北港,實櫃,20呎,1
105年02月,菲律賓,臺北港,實櫃,20呎,31
105年02月,菲律賓,臺北港,實櫃,40呎,68
105年02月,巴基斯坦,臺北港,實櫃,20呎,30
105年02月,巴基斯坦,臺北港,實櫃,40呎,7
105年02月,卡達,臺北港,實櫃,20呎,17
105年02月,卡達,臺北港,實櫃,40呎,2
105年02月,俄羅斯,臺北港,實櫃,20呎,21
105年02月,俄羅斯,臺北港,實櫃,40呎,13
105年02月,南美洲其他,臺北港,實櫃,20呎,8
105年02月,沙烏地阿拉伯,臺北港,實櫃,20呎,287
105年02月,沙烏地阿拉伯,臺北港,實櫃,40呎,279
105年02月,瑞典,臺北港,實櫃,20呎,15
105年02月,瑞典,臺北港,實櫃,40呎,11
105年02月,新加坡,臺北港,實櫃,20呎,231
105年02月,新加坡,臺北港,實櫃,40呎,112
105年02月,敘利亞,臺北港,實櫃,20呎,1
105年02月,敘利亞,臺北港,實櫃,40呎,2
105年02月,泰國,臺北港,實櫃,20呎,260
105年02月,泰國,臺北港,實櫃,40呎,218
105年02月,土耳其,臺北港,實櫃,20呎,40
105年02月,土耳其,臺北港,實櫃,40呎,60
105年02月,歐洲其他,臺北港,實櫃,20呎,133
105年02月,歐洲其他,臺北港,實櫃,40呎,99
105年02月,烏克蘭,臺北港,實櫃,20呎,2
105年02月,美國,臺北港,實櫃,20呎,628
105年02月,美國,臺北港,實櫃,40呎,1221
105年02月,美國,臺北港,實櫃,45呎,7
105年02月,越南,臺北港,實櫃,20呎,314
105年02月,越南,臺北港,實櫃,40呎,219
105年02月,葉門,臺北港,實櫃,20呎,1
105年03月,亞洲其他,臺北港,實櫃,20呎,105
105年03月,亞洲其他,臺北港,實櫃,40呎,117
105年03月,阿拉伯聯合大公國,臺北港,實櫃,20呎,102
105年03月,阿拉伯聯合大公國,臺北港,實櫃,40呎,99
105年03月,阿根廷,臺北港,實櫃,20呎,56
105年03月,阿根廷,臺北港,實櫃,40呎,14
105年03月,澳洲,臺北港,實櫃,20呎,14
105年03月,澳洲,臺北港,實櫃,40呎,4
105年03月,孟加拉,臺北港,實櫃,40呎,12
105年03月,比利時,臺北港,實櫃,20呎,44
105年03月,比利時,臺北港,實櫃,40呎,19
105年03月,巴林,臺北港,實櫃,20呎,5
105年03月,巴林,臺北港,實櫃,40呎,1
105年03月,汶萊,臺北港,實櫃,20呎,12
105年03月,巴西,臺北港,實櫃,20呎,14
105年03月,巴西,臺北港,實櫃,40呎,26
105年03月,中美洲其他,臺北港,實櫃,40呎,2
105年03月,瑞士,臺北港,實櫃,20呎,2
105年03月,瑞士,臺北港,實櫃,40呎,6
105年03月,智利,臺北港,實櫃,40呎,1
105年03月,中國大陸,臺北港,實櫃,20呎,742
105年03月,中國大陸,臺北港,實櫃,40呎,629
105年03月,德國,臺北港,實櫃,20呎,197
105年03月,德國,臺北港,實櫃,40呎,164
105年03月,愛沙尼亞,臺北港,實櫃,20呎,3
105年03月,埃及,臺北港,實櫃,20呎,186
105年03月,埃及,臺北港,實櫃,40呎,91
105年03月,西班牙,臺北港,實櫃,20呎,2
105年03月,西班牙,臺北港,實櫃,40呎,2
105年03月,非洲其他,臺北港,實櫃,20呎,31
105年03月,非洲其他,臺北港,實櫃,40呎,27
105年03月,芬蘭,臺北港,實櫃,20呎,12
105年03月,芬蘭,臺北港,實櫃,40呎,7
105年03月,法國,臺北港,實櫃,20呎,64
105年03月,法國,臺北港,實櫃,40呎,51
105年03月,英國,臺北港,實櫃,20呎,105
105年03月,英國,臺北港,實櫃,40呎,94
105年03月,香港,臺北港,實櫃,20呎,327
105年03月,香港,臺北港,實櫃,40呎,346
105年03月,印尼,臺北港,實櫃,20呎,166
105年03月,印尼,臺北港,實櫃,40呎,83
105年03月,印度,臺北港,實櫃,20呎,243
105年03月,印度,臺北港,實櫃,40呎,44
105年03月,伊朗,臺北港,實櫃,20呎,94
105年03月,伊朗,臺北港,實櫃,40呎,26
105年03月,義大利,臺北港,實櫃,20呎,60
105年03月,義大利,臺北港,實櫃,40呎,12
105年03月,約旦,臺北港,實櫃,20呎,45
105年03月,約旦,臺北港,實櫃,40呎,57
105年03月,日本,臺北港,實櫃,20呎,1645
105年03月,日本,臺北港,實櫃,40呎,1189
105年03月,高棉,臺北港,實櫃,20呎,3
105年03月,韓國,臺北港,實櫃,20呎,601
105年03月,韓國,臺北港,實櫃,40呎,432
105年03月,科威特,臺北港,實櫃,20呎,23
105年03月,科威特,臺北港,實櫃,40呎,10
105年03月,斯里蘭卡,臺北港,實櫃,20呎,109
105年03月,斯里蘭卡,臺北港,實櫃,40呎,55
105年03月,緬甸,臺北港,實櫃,20呎,72
105年03月,緬甸,臺北港,實櫃,40呎,37
105年03月,墨西哥,臺北港,實櫃,20呎,12
105年03月,墨西哥,臺北港,實櫃,40呎,16
105年03月,馬來西亞,臺北港,實櫃,20呎,594
105年03月,馬來西亞,臺北港,實櫃,40呎,407
105年03月,荷蘭,臺北港,實櫃,20呎,149
105年03月,荷蘭,臺北港,實櫃,40呎,145
105年03月,阿曼,臺北港,實櫃,20呎,5
105年03月,大洋洲其他,臺北港,實櫃,20呎,4
105年03月,大洋洲其他,臺北港,實櫃,40呎,1
105年03月,秘魯,臺北港,實櫃,40呎,1
105年03月,菲律賓,臺北港,實櫃,20呎,81
105年03月,菲律賓,臺北港,實櫃,40呎,147
105年03月,巴基斯坦,臺北港,實櫃,20呎,24
105年03月,巴基斯坦,臺北港,實櫃,40呎,3
105年03月,卡達,臺北港,實櫃,40呎,1
105年03月,俄羅斯,臺北港,實櫃,20呎,23
105年03月,俄羅斯,臺北港,實櫃,40呎,20
105年03月,南美洲其他,臺北港,實櫃,20呎,4
105年03月,南美洲其他,臺北港,實櫃,40呎,1
105年03月,沙烏地阿拉伯,臺北港,實櫃,20呎,268
