時間,臺灣港口,國內/國外,地區別,貨物別,重量(公噸)
097年02月,基隆港,國外,香港,合板、保麗板,25
097年02月,基隆港,國外,日本,塑合板,6
097年02月,基隆港,國外,紐西蘭,塑合板,243
097年02月,基隆港,國外,日本,生鐵,34
097年02月,基隆港,國外,中國大陸,鋼材,2295
097年02月,基隆港,國外,香港,鋼材,1
097年02月,基隆港,國外,日本,鋼材,31121
097年02月,基隆港,國外,韓國,鋼材,1220
097年02月,基隆港,國外,泰國,鋼材,6
097年02月,基隆港,國外,香港,其他,3400
097年02月,基隆港,國外,日本,其他,214
097年03月,基隆港,國內,花蓮港,矽砂,400623
097年03月,基隆港,國外,越南,矽砂,4650
097年03月,基隆港,國外,香港,高嶺土,41289
097年03月,基隆港,國外,中國大陸,大理石花崗石,242424
097年03月,基隆港,國外,香港,大理石花崗石,125601
097年03月,基隆港,國外,中國大陸,砂礫,40653
097年03月,基隆港,國外,越南,砂礫,13190
097年03月,基隆港,國內,花蓮港,水泥,114550
097年03月,基隆港,國外,中國大陸,水泥,11912
097年03月,基隆港,國外,香港,長石、霞石,59736
097年03月,基隆港,國外,日本,爐石,37710
097年03月,基隆港,國外,澳洲,其他非金屬礦產品,20100
097年03月,基隆港,國外,南非,其他非金屬礦產品,10160
097年03月,基隆港,國外,越南,煤,1860
097年03月,基隆港,國外,中國大陸,化工原料,2
097年03月,基隆港,國外,日本,化工原料,3500
097年03月,基隆港,國外,韓國,化工原料,79
097年03月,基隆港,國外,卡達,化工原料,10005
097年03月,基隆港,國外,沙烏地阿拉伯,化工原料,18265
097年03月,基隆港,國內,高雄港,汽油,10162
097年03月,基隆港,國內,高雄港,燃料油,156418
097年03月,基隆港,國外,北韓,肥料,3293
097年03月,基隆港,國外,紐西蘭,製材,577
097年03月,基隆港,國外,香港,合板、保麗板,25
097年03月,基隆港,國外,紐西蘭,塑合板,49
097年03月,基隆港,國外,日本,生鐵,42
097年03月,基隆港,國外,比利時,鋼材,22
097年03月,基隆港,國外,德國,鋼材,75
097年03月,基隆港,國外,香港,鋼材,1
097年03月,基隆港,國外,日本,鋼材,25294
097年03月,基隆港,國外,韓國,鋼材,2102
097年03月,基隆港,國外,中國大陸,其他,3833
097年03月,基隆港,國外,非洲其他,其他,24
097年03月,基隆港,國外,香港,其他,10108
097年03月,基隆港,國外,印尼,其他,3500
097年03月,基隆港,國外,日本,其他,563
097年03月,基隆港,國外,泰國,其他,5
097年04月,基隆港,國外,香港,鹽類,1
097年04月,基隆港,國內,花蓮港,矽砂,308483
097年04月,基隆港,國外,香港,高嶺土,44361
097年04月,基隆港,國外,日本,高嶺土,2550
097年04月,基隆港,國外,中國大陸,大理石花崗石,137083
097年04月,基隆港,國外,香港,大理石花崗石,32045
097年04月,基隆港,國外,日本,大理石花崗石,44600
097年04月,基隆港,國外,中國大陸,砂礫,189907
097年04月,基隆港,國外,香港,鎂礦砂,2
097年04月,基隆港,國內,花蓮港,水泥,95500
097年04月,基隆港,國外,中國大陸,水泥,6350
097年04月,基隆港,國外,香港,長石、霞石,84846
097年04月,基隆港,國外,日本,爐石,20315
097年04月,基隆港,國外,澳洲,其他非金屬礦產品,14745
097年04月,基隆港,國外,中國大陸,化工原料,36
097年04月,基隆港,國外,日本,化工原料,3089
097年04月,基隆港,國外,韓國,化工原料,190
097年04月,基隆港,國外,卡達,化工原料,10499
097年04月,基隆港,國外,沙烏地阿拉伯,化工原料,13832
097年04月,基隆港,國內,高雄港,汽油,5008
097年04月,基隆港,國內,高雄港,燃料油,143474
097年04月,基隆港,國外,日本,肥料,54
097年04月,基隆港,國外,新加坡,合成樹脂,1
097年04月,基隆港,國外,紐西蘭,製材,599
097年04月,基隆港,國外,香港,合板、保麗板,75
097年04月,基隆港,國外,日本,塑合板,9
097年04月,基隆港,國外,日本,生鐵,82
097年04月,基隆港,國外,中國大陸,鋼材,5205
097年04月,基隆港,國外,香港,鋼材,1
097年04月,基隆港,國外,日本,鋼材,27705
097年04月,基隆港,國外,韓國,鋼材,10903
097年04月,基隆港,國外,俄羅斯,鋼材,10167
097年04月,基隆港,國外,香港,其他,3770
097年04月,基隆港,國外,印尼,其他,2009
097年04月,基隆港,國外,日本,其他,315
097年04月,基隆港,國外,韓國,其他,3
097年05月,基隆港,國內,花蓮港,矽砂,364197
097年05月,基隆港,國外,越南,矽砂,3400
097年05月,基隆港,國外,中國大陸,高嶺土,1500
097年05月,基隆港,國外,香港,高嶺土,28381
097年05月,基隆港,國外,日本,高嶺土,2800
097年05月,基隆港,國外,亞洲其他,磷礦砂,15084
097年05月,基隆港,國外,中國大陸,大理石花崗石,240050
097年05月,基隆港,國外,香港,大理石花崗石,1
097年05月,基隆港,國外,日本,大理石花崗石,37900
097年05月,基隆港,國外,中國大陸,砂礫,134047
097年05月,基隆港,國外,日本,砂礫,17000
097年05月,基隆港,國內,花蓮港,水泥,71200
097年05月,基隆港,國外,中國大陸,水泥,10050
097年05月,基隆港,國外,中國大陸,長石、霞石,3700
097年05月,基隆港,國外,香港,長石、霞石,47166
097年05月,基隆港,國外,日本,爐石,77046
097年05月,基隆港,國外,澳洲,其他非金屬礦產品,5097
097年05月,基隆港,國外,日本,化工原料,3152
097年05月,基隆港,國外,韓國,化工原料,145
097年05月,基隆港,國外,沙烏地阿拉伯,化工原料,27480
097年05月,基隆港,國內,高雄港,汽油,47534
097年05月,基隆港,國內,高雄港,燃料油,205307
097年05月,基隆港,國外,馬來西亞,燃料油,36593
097年05月,基隆港,國外,亞洲其他,肥料,3500
097年05月,基隆港,國外,香港,肥料,3798
097年05月,基隆港,國外,卡達,肥料,11030
097年05月,基隆港,國外,俄羅斯,肥料,6448
097年05月,基隆港,國外,中國大陸,合成樹脂,51
097年05月,基隆港,國外,紐西蘭,製材,543
097年05月,基隆港,國外,中國大陸,合板、保麗板,18
097年05月,基隆港,國外,香港,合板、保麗板,50
097年05月,基隆港,國外,紐西蘭,塑合板,63
097年05月,基隆港,國外,紐西蘭,紙漿,201
097年05月,基隆港,國外,日本,生鐵,65
097年05月,基隆港,國外,中國大陸,鋼材,2
097年05月,基隆港,國外,香港,鋼材,1
097年05月,基隆港,國外,日本,鋼材,20234
097年05月,基隆港,國外,韓國,鋼材,12932
097年05月,基隆港,國外,越南,鋼材,5166
097年05月,基隆港,國外,中國大陸,廢鐵,36
097年05月,基隆港,國外,香港,其他,3496
097年05月,基隆港,國外,日本,其他,283
097年05月,基隆港,國外,韓國,其他,4480
097年06月,基隆港,國內,花蓮港,矽砂,335971
097年06月,基隆港,國外,中國大陸,矽砂,2
097年06月,基隆港,國外,香港,高嶺土,65039
097年06月,基隆港,國外,中國大陸,大理石花崗石,153400
097年06月,基隆港,國外,香港,大理石花崗石,9000
097年06月,基隆港,國外,日本,大理石花崗石,124350
097年06月,基隆港,國外,中國大陸,砂礫,185064
097年06月,基隆港,國內,花蓮港,水泥,70900
097年06月,基隆港,國外,中國大陸,水泥,22099
097年06月,基隆港,國外,中國大陸,長石、霞石,7200
097年06月,基隆港,國外,香港,長石、霞石,28010
097年06月,基隆港,國外,日本,爐石,44015
097年06月,基隆港,國外,澳洲,其他非金屬礦產品,5000
097年06月,基隆港,國外,南非,其他非金屬礦產品,10006
097年06月,基隆港,國外,北韓,煤,6383
097年06月,基隆港,國外,印尼,化工原料,20
097年06月,基隆港,國外,日本,化工原料,7051
097年06月,基隆港,國外,沙烏地阿拉伯,化工原料,26723
097年06月,基隆港,國外,美國,化工原料,48
097年06月,基隆港,國內,高雄港,汽油,18015
097年06月,基隆港,國內,高雄港,燃料油,165438
097年06月,基隆港,國外,新加坡,燃料油,31821
097年06月,基隆港,國外,紐西蘭,製材,844
097年06月,基隆港,國外,日本,合板、保麗板,18
097年06月,基隆港,國外,日本,生鐵,44
097年06月,基隆港,國外,中國大陸,鋼材,8
097年06月,基隆港,國外,德國,鋼材,110
097年06月,基隆港,國外,日本,鋼材,22299
097年06月,基隆港,國外,韓國,鋼材,5766
097年06月,基隆港,國外,越南,鋼材,2593
097年06月,基隆港,國外,香港,其他,30
097年06月,基隆港,國外,日本,其他,3772
097年07月,基隆港,國外,馬來西亞,油料,14
097年07月,基隆港,國內,花蓮港,矽砂,352561
097年07月,基隆港,國外,越南,矽砂,8400
097年07月,基隆港,國外,香港,高嶺土,24150
097年07月,基隆港,國外,北韓,高嶺土,2350
097年07月,基隆港,國外,中國大陸,大理石花崗石,115200
097年07月,基隆港,國外,香港,大理石花崗石,12600
097年07月,基隆港,國外,日本,大理石花崗石,70150
097年07月,基隆港,國外,中國大陸,砂礫,247043
097年07月,基隆港,國內,花蓮港,水泥,84400
097年07月,基隆港,國外,中國大陸,水泥,6263
097年07月,基隆港,國外,香港,長石、霞石,68199
097年07月,基隆港,國外,日本,爐石,51100
097年07月,基隆港,國外,澳洲,其他非金屬礦產品,8440
097年07月,基隆港,國外,越南,煤,595
097年07月,基隆港,國外,日本,化工原料,5281
097年07月,基隆港,國外,卡達,化工原料,10538
097年07月,基隆港,國外,沙烏地阿拉伯,化工原料,9998
097年07月,基隆港,國外,新加坡,化工原料,1
097年07月,基隆港,國內,高雄港,汽油,4010
097年07月,基隆港,國內,高雄港,燃料油,144646
097年07月,基隆港,國外,新加坡,燃料油,31800
097年07月,基隆港,國外,中國大陸,肥料,4800
097年07月,基隆港,國外,印尼,製材,1
097年07月,基隆港,國外,紐西蘭,製材,806
097年07月,基隆港,國外,日本,生鐵,41
097年07月,基隆港,國外,比利時,鋼材,19
097年07月,基隆港,國外,中國大陸,鋼材,4715
097年07月,基隆港,國外,香港,鋼材,2693
097年07月,基隆港,國外,日本,鋼材,33336
097年07月,基隆港,國外,韓國,鋼材,6720
097年07月,基隆港,國外,新加坡,鋁廢料,95
097年07月,基隆港,國外,日本,電力機械及零件,80
097年07月,基隆港,國外,中國大陸,其他,3129
097年07月,基隆港,國外,香港,其他,4200
097年07月,基隆港,國外,日本,其他,3807
097年08月,基隆港,國內,花蓮港,矽砂,424380
097年08月,基隆港,國外,越南,矽砂,4150
097年08月,基隆港,國外,香港,高嶺土,48055
097年08月,基隆港,國外,中國大陸,大理石花崗石,139450
097年08月,基隆港,國外,香港,大理石花崗石,6200
097年08月,基隆港,國外,日本,大理石花崗石,52400
097年08月,基隆港,國外,中國大陸,砂礫,378851
097年08月,基隆港,國內,花蓮港,水泥,75500
097年08月,基隆港,國外,中國大陸,水泥,6228
097年08月,基隆港,國外,中國大陸,長石、霞石,2000
097年08月,基隆港,國外,香港,長石、霞石,33250
097年08月,基隆港,國外,日本,爐石,41250
097年08月,基隆港,國外,澳洲,其他非金屬礦產品,5002
097年08月,基隆港,國外,南非,其他非金屬礦產品,9995
097年08月,基隆港,國外,香港,化工原料,22
097年08月,基隆港,國外,日本,化工原料,12626
097年08月,基隆港,國外,沙烏地阿拉伯,化工原料,31999
097年08月,基隆港,國內,高雄港,汽油,20528
097年08月,基隆港,國內,高雄港,燃料油,101422
097年08月,基隆港,國外,馬來西亞,燃料油,76807
097年08月,基隆港,國外,紐西蘭,製材,497
097年08月,基隆港,國外,香港,合板、保麗板,77
097年08月,基隆港,國外,紐西蘭,塑合板,33
097年08月,基隆港,國外,紐西蘭,紙漿,299
097年08月,基隆港,國外,日本,生鐵,90
097年08月,基隆港,國外,比利時,鋼材,19
097年08月,基隆港,國外,中國大陸,鋼材,5437
097年08月,基隆港,國外,日本,鋼材,19804
097年08月,基隆港,國外,韓國,鋼材,2786
097年08月,基隆港,國外,新加坡,鋁廢料,70
097年08月,基隆港,國外,日本,其他,77
097年08月,基隆港,國外,韓國,其他,3973
097年08月,基隆港,國外,美國,其他,3030
097年09月,基隆港,國內,花蓮港,矽砂,288767
097年09月,基隆港,國外,越南,矽砂,3740
097年09月,基隆港,國外,香港,高嶺土,42622
097年09月,基隆港,國外,亞洲其他,磷礦砂,19800
097年09月,基隆港,國外,中國大陸,大理石花崗石,63660
097年09月,基隆港,國外,香港,大理石花崗石,34841
097年09月,基隆港,國外,日本,大理石花崗石,35253
097年09月,基隆港,國外,中國大陸,砂礫,312032
097年09月,基隆港,國內,花蓮港,水泥,89500
097年09月,基隆港,國外,中國大陸,水泥,8161
097年09月,基隆港,國外,香港,長石、霞石,68126
097年09月,基隆港,國外,日本,爐石,60900
097年09月,基隆港,國外,澳洲,其他非金屬礦產品,5001
097年09月,基隆港,國外,日本,化工原料,1301
097年09月,基隆港,國外,卡達,化工原料,9890
097年09月,基隆港,國外,沙烏地阿拉伯,化工原料,33743
097年09月,基隆港,國外,美國,化工原料,12543
097年09月,基隆港,國內,高雄港,汽油,5001
097年09月,基隆港,國內,高雄港,燃料油,106609
097年09月,基隆港,國外,新加坡,燃料油,36814
097年09月,基隆港,國外,馬來西亞,潤滑油,3
097年09月,基隆港,國外,俄羅斯,肥料,6400
097年09月,基隆港,國外,韓國,合成樹脂,1
097年09月,基隆港,國外,紐西蘭,製材,414
097年09月,基隆港,國外,日本,塑合板,3
097年09月,基隆港,國外,中國大陸,鋼材,6
097年09月,基隆港,國外,德國,鋼材,134
097年09月,基隆港,國外,日本,鋼材,27398
097年09月,基隆港,國外,韓國,鋼材,3198
097年09月,基隆港,國外,中國大陸,廢鐵,18
097年09月,基隆港,國外,日本,電力機械及零件,43
097年09月,基隆港,國外,香港,其他,4500
097年09月,基隆港,國外,日本,其他,453
097年10月,基隆港,國內,花蓮港,矽砂,373048
097年10月,基隆港,國外,越南,矽砂,6220
097年10月,基隆港,國外,香港,高嶺土,28110
097年10月,基隆港,國外,中國大陸,大理石花崗石,51400
097年10月,基隆港,國外,香港,大理石花崗石,24700
097年10月,基隆港,國外,日本,大理石花崗石,16000
097年10月,基隆港,國外,中國大陸,砂礫,380992
097年10月,基隆港,國內,花蓮港,水泥,91900
097年10月,基隆港,國外,中國大陸,水泥,8120
097年10月,基隆港,國外,香港,長石、霞石,26722
097年10月,基隆港,國外,日本,爐石,40850
097年10月,基隆港,國外,澳洲,其他非金屬礦產品,20018
097年10月,基隆港,國外,越南,煤,2101
097年10月,基隆港,國外,澳洲,化工原料,6300
097年10月,基隆港,國外,日本,化工原料,3503
097年10月,基隆港,國外,沙烏地阿拉伯,化工原料,8927
097年10月,基隆港,國內,高雄港,燃料油,103753
097年10月,基隆港,國外,紐西蘭,製材,704
097年10月,基隆港,國外,香港,合板、保麗板,25
097年10月,基隆港,國外,日本,生鐵,71
097年10月,基隆港,國外,比利時,鋼材,19
097年10月,基隆港,國外,中國大陸,鋼材,4
097年10月,基隆港,國外,日本,鋼材,15583
097年10月,基隆港,國外,韓國,鋼材,1791
097年10月,基隆港,國外,中國大陸,其他,4526
097年10月,基隆港,國外,日本,其他,177
097年11月,基隆港,國內,花蓮港,矽砂,324899
097年11月,基隆港,國外,香港,高嶺土,11563
097年11月,基隆港,國外,中國大陸,矽藻土,2
097年11月,基隆港,國外,中國大陸,大理石花崗石,29940
097年11月,基隆港,國外,香港,大理石花崗石,57470
097年11月,基隆港,國外,日本,大理石花崗石,34150
097年11月,基隆港,國外,中國大陸,砂礫,411560
097年11月,基隆港,國內,花蓮港,水泥,84200
097年11月,基隆港,國外,中國大陸,水泥,20362
097年11月,基隆港,國外,香港,長石、霞石,19146
