時間,臺灣港口,貨物別,地區別,重量(公噸)
104年03月,高雄港,化工原料,福建泉州,1993
104年03月,高雄港,化工原料,廣東小湖島,4950
104年03月,高雄港,化工原料,江蘇鎮江,1001
104年03月,高雄港,化工原料,江蘇張家港,11901
104年03月,高雄港,化工原料,福建漳州,4908
104年03月,高雄港,汽油,廣東東莞,9419
104年03月,高雄港,汽油,廣東珠海,8606
104年03月,高雄港,白蠟油,江蘇南京,3893
104年03月,高雄港,其他,廣東媽灣,38
104年03月,高雄港,其他,江蘇南通,3127
104年04月,高雄港,化工原料,江蘇常熟,1934
104年04月,高雄港,化工原料,廣東東莞,10860
104年04月,高雄港,化工原料,江蘇江陰,1500
104年04月,高雄港,化工原料,浙江寧波,2002
104年04月,高雄港,化工原料,福建泉州,1999
104年04月,高雄港,化工原料,江蘇張家港,6169
104年04月,高雄港,化工原料,福建漳州,4808
104年04月,高雄港,鋼材,上海,127
104年04月,高雄港,鋼材,福建廈門,49
104年04月,高雄港,白蠟油,江蘇常州,995
104年04月,高雄港,白蠟油,江蘇南京,6203
104年04月,高雄港,白蠟油,江蘇南通,1048
104年04月,高雄港,其他,江蘇南京,1353
104年04月,高雄港,其他,上海,13000
104年04月,高雄港,其他,江蘇儀徵,1922
104年05月,高雄港,化工原料,江蘇常熟,3596
104年05月,高雄港,化工原料,廣東東莞,3005
104年05月,高雄港,化工原料,江蘇江陰,2555
104年05月,高雄港,化工原料,浙江寧波,14011
104年05月,高雄港,化工原料,江蘇南通,4320
104年05月,高雄港,化工原料,福建泉州,1996
104年05月,高雄港,化工原料,江蘇鎮江,1310
104年05月,高雄港,化工原料,江蘇張家港,992
104年05月,高雄港,白蠟油,江蘇常州,963
104年05月,高雄港,白蠟油,江蘇南京,5204
104年05月,高雄港,其他,浙江寧波,1017
104年05月,高雄港,其他,江蘇南通,3128
104年05月,高雄港,其他,江蘇太倉,70
104年05月,高雄港,其他,浙江舟山,995
104年06月,高雄港,化工原料,江蘇常熟,3918
104年06月,高雄港,化工原料,廣東東莞,8606
104年06月,高雄港,化工原料,江蘇江陰,4426
104年06月,高雄港,化工原料,浙江寧波,17045
104年06月,高雄港,化工原料,江蘇南通,1500
104年06月,高雄港,化工原料,浙江乍浦,4146
104年06月,高雄港,化工原料,江蘇張家港,994
104年06月,高雄港,白蠟油,江蘇南京,8153
104年06月,高雄港,其他,江蘇南京,1334
104年06月,高雄港,其他,江蘇南通,3127
104年06月,高雄港,其他,江蘇楊州,3040
104年07月,高雄港,化工原料,江蘇常熟,7145
104年07月,高雄港,化工原料,廣東東莞,5964
104年07月,高雄港,化工原料,江蘇江陰,2680
104年07月,高雄港,化工原料,浙江寧波,5000
104年07月,高雄港,化工原料,江蘇南通,2001
104年07月,高雄港,化工原料,江蘇張家港,1935
104年07月,高雄港,鋼材,廣東媽灣,12
104年07月,高雄港,鋼材,上海,131
104年07月,高雄港,白蠟油,江蘇南京,6396
104年07月,高雄港,其他,江蘇江陰,2567
104年07月,高雄港,其他,浙江寧波,982
104年07月,高雄港,其他,上海,7200
104年08月,高雄港,化工原料,江蘇常熟,3000
104年08月,高雄港,化工原料,廣東東莞,4826
104年08月,高雄港,化工原料,江蘇江陰,2355
104年08月,高雄港,化工原料,浙江寧波,11011
104年08月,高雄港,化工原料,江蘇鎮江,1001
104年08月,高雄港,化工原料,江蘇張家港,4966
104年08月,高雄港,鋼材,廣東媽灣,39
104年08月,高雄港,鋼材,上海,1
104年08月,高雄港,白蠟油,江蘇南京,3887
104年08月,高雄港,其他,上海,1
104年09月,高雄港,爐石,河北京唐（唐山）,6601
104年09月,高雄港,化工原料,江蘇常熟,4747
104年09月,高雄港,化工原料,上海漕涇,2001
104年09月,高雄港,化工原料,廣東東莞,7231
104年09月,高雄港,化工原料,江蘇江陰,7058
104年09月,高雄港,化工原料,福建廈門,2004
104年09月,高雄港,化工原料,江蘇張家港,5740
104年09月,高雄港,鋼材,江西南昌,16
104年09月,高雄港,鋼材,廣東媽灣,59
104年09月,高雄港,鋼材,上海,133
104年09月,高雄港,白蠟油,江蘇南京,5869
104年09月,高雄港,其他,廣東廣州,3
104年09月,高雄港,其他,廣東東莞,976
104年09月,高雄港,其他,上海,4
104年09月,高雄港,其他,天津新港,44
104年10月,高雄港,化工原料,江蘇常熟,1003
104年10月,高雄港,化工原料,廣東東莞,2420
104年10月,高雄港,化工原料,江蘇江陰,5154
104年10月,高雄港,化工原料,浙江寧波,5019
104年10月,高雄港,化工原料,江蘇南通,2003
104年10月,高雄港,化工原料,上海,2000
104年10月,高雄港,化工原料,浙江乍浦,4350
104年10月,高雄港,化工原料,江蘇鎮江,998
104年10月,高雄港,化工原料,江蘇張家港,2906
104年10月,高雄港,鋼材,江西南昌,22
104年10月,高雄港,鋼材,廣東媽灣,47
104年10月,高雄港,鋼材,廣東南頭,2
104年10月,高雄港,鋼材,上海,3
104年10月,高雄港,鋼材,福建廈門,20
104年10月,高雄港,白蠟油,江蘇南京,4815
104年10月,高雄港,其他,廣東,1
104年10月,高雄港,其他,廣東媽灣,36
104年10月,高雄港,其他,浙江寧波,3027
104年10月,高雄港,其他,江蘇南京,1354
104年10月,高雄港,其他,廣東南頭,2
104年10月,高雄港,其他,上海,12504
104年10月,高雄港,其他,江蘇泰州,1013
104年10月,高雄港,其他,湖北武漢,2
104年10月,高雄港,其他,江蘇鎮江,1998
104年11月,高雄港,化工原料,江蘇常熟,2950
104年11月,高雄港,化工原料,上海漕涇,2001
104年11月,高雄港,化工原料,廣東東莞,3113
104年11月,高雄港,化工原料,江蘇江陰,2884
104年11月,高雄港,化工原料,山東青島,2001
104年11月,高雄港,化工原料,江蘇張家港,15409
104年11月,高雄港,汽油,廣東東莞,8964
104年11月,高雄港,鋼材,江西南昌,16
104年11月,高雄港,鋼材,廣東南頭,1
104年11月,高雄港,鋼材,上海,159
104年11月,高雄港,白蠟油,江蘇南京,2946
104年11月,高雄港,其他,廣東東莞,1
104年11月,高雄港,其他,廣東黃埔,1
104年11月,高雄港,其他,廣東南頭,2
104年11月,高雄港,其他,上海,3
104年12月,高雄港,化工原料,廣東東莞,2536
104年12月,高雄港,化工原料,浙江寧波,957
104年12月,高雄港,化工原料,江蘇南通,1300
104年12月,高雄港,化工原料,江蘇鎮江,958
104年12月,高雄港,化工原料,江蘇張家港,7795
104年12月,高雄港,化工原料,廣東珠海,1015
104年12月,高雄港,鋼材,江西南昌,20
104年12月,高雄港,鋼材,廣東媽灣,48
104年12月,高雄港,鋼材,上海,6
104年12月,高雄港,白蠟油,江蘇南京,997
104年12月,高雄港,其他,浙江寧波,38
104年12月,高雄港,其他,廣東南頭,2
104年12月,高雄港,其他,上海,6305
105年01月,高雄港,化工原料,廣東東莞,990
105年01月,高雄港,化工原料,福建江陰,1723
105年01月,高雄港,化工原料,江蘇江陰,2001
105年01月,高雄港,化工原料,浙江寧波,1002
105年01月,高雄港,化工原料,浙江乍浦,4456
105年01月,高雄港,化工原料,江蘇張家港,6982
105年01月,高雄港,鋼材,廣東媽灣,18
105年01月,高雄港,鋼材,廣東南頭,1
105年01月,高雄港,鋼材,上海,6
105年01月,高雄港,鋼材,福建廈門,54
105年01月,高雄港,白蠟油,江蘇南京,4956
105年01月,高雄港,其他,江蘇南京,1352
105年01月,高雄港,其他,廣東南頭,1
105年01月,高雄港,其他,上海,4
105年01月,高雄港,其他,廣東深圳,2
105年02月,高雄港,化工原料,江蘇常熟,2903
105年02月,高雄港,化工原料,廣東虎門,5017
105年02月,高雄港,化工原料,江蘇江陰,1012
105年02月,高雄港,化工原料,江蘇南通,1999
105年02月,高雄港,化工原料,上海,1600
105年02月,高雄港,化工原料,江蘇張家港,2919
105年02月,高雄港,汽油,廣東珠海,18044
105年02月,高雄港,鋼材,上海,4
105年02月,高雄港,白蠟油,江蘇常熟,1996
105年02月,高雄港,白蠟油,江蘇南京,4903
105年02月,高雄港,其他,廣東東莞,1
105年02月,高雄港,其他,浙江寧波,3107
105年02月,高雄港,其他,江蘇南京,1286
105年02月,高雄港,其他,上海,5
105年03月,高雄港,化工原料,上海漕涇,1993
105年03月,高雄港,化工原料,廣東東莞,998
105年03月,高雄港,化工原料,福建江陰,979
105年03月,高雄港,化工原料,江蘇江陰,4883
105年03月,高雄港,化工原料,浙江寧波,1001
105年03月,高雄港,化工原料,江蘇南通,950
105年03月,高雄港,化工原料,山東日照,2330
105年03月,高雄港,化工原料,江蘇儀徵,1795
105年03月,高雄港,化工原料,江蘇張家港,9766
105年03月,高雄港,鋼材,廣東媽灣,48
105年03月,高雄港,鋼材,上海,6
105年03月,高雄港,白蠟油,江蘇南京,3085
105年03月,高雄港,其他,江蘇南京,1331
105年03月,高雄港,其他,上海,7
105年04月,高雄港,化工原料,江蘇常熟,3300
105年04月,高雄港,化工原料,上海漕涇,2000
105年04月,高雄港,化工原料,廣東東莞,2001
105年04月,高雄港,化工原料,福建江陰,2978
105年04月,高雄港,化工原料,江蘇江陰,3953
105年04月,高雄港,化工原料,福建泉州,1992
105年04月,高雄港,化工原料,江蘇鎮江,1299
105年04月,高雄港,化工原料,江蘇張家港,12329
105年04月,高雄港,鋼材,廣東南頭,1
105年04月,高雄港,鋼材,上海,11
105年04月,高雄港,白蠟油,江蘇南京,1986
105年04月,高雄港,其他,浙江寧波,3067
105年04月,高雄港,其他,上海,3
105年05月,高雄港,化工原料,上海漕涇,1030
105年05月,高雄港,化工原料,江蘇江陰,3999
105年05月,高雄港,化工原料,浙江寧波,997
105年05月,高雄港,化工原料,廣東珠海前山,1042
105年05月,高雄港,化工原料,福建泉州,1999
105年05月,高雄港,化工原料,江蘇鎮江,1001
105年05月,高雄港,化工原料,江蘇張家港,8971
105年05月,高雄港,鋼材,上海,153
105年05月,高雄港,白蠟油,江蘇南通,4982
105年05月,高雄港,其他,江蘇南京,1126
105年05月,高雄港,其他,廣東南沙,177
105年05月,高雄港,其他,上海,6306
105年05月,高雄港,其他,天津新港,15
105年05月,高雄港,其他,江蘇泰州,1016
105年05月,高雄港,其他,福建廈門,132748
105年06月,高雄港,化工原料,遼寧鱍魚圈,2859
105年06月,高雄港,化工原料,江蘇常熟,3049
105年06月,高雄港,化工原料,上海漕涇,5641
105年06月,高雄港,化工原料,廣東東莞,3205
105年06月,高雄港,化工原料,江蘇江陰,5085
105年06月,高雄港,化工原料,海南洋浦,5966
105年06月,高雄港,化工原料,江蘇張家港,2855
105年06月,高雄港,柴油,廣東南沙,5217
105年06月,高雄港,鋼材,廣東南頭,1
105年06月,高雄港,鋼材,上海,4
105年06月,高雄港,鋼材,廣東沙田,41
105年06月,高雄港,鋼材,廣東中山,46
105年06月,高雄港,白蠟油,浙江寧波,994
105年06月,高雄港,白蠟油,江蘇南通,1994
105年06月,高雄港,其他,廣東東莞,1
105年06月,高雄港,其他,浙江寧波,2025
105年06月,高雄港,其他,上海,6304
105年07月,高雄港,化工原料,江蘇常熟,12394
105年07月,高雄港,化工原料,廣東東莞,1000
105年07月,高雄港,化工原料,江蘇南通,1001
105年07月,高雄港,化工原料,上海,2002
105年07月,高雄港,化工原料,海南洋浦,2904
105年07月,高雄港,化工原料,江蘇楊州,800
105年07月,高雄港,化工原料,江蘇鎮江,998
105年07月,高雄港,化工原料,江蘇張家港,12586
105年07月,高雄港,化工原料,廣東珠海,1025
105年07月,高雄港,柴油,廣東南沙,5221
105年07月,高雄港,鋼材,上海,4
105年07月,高雄港,鋼材,廣東中山,94
105年07月,高雄港,白蠟油,江蘇南通,2987
105年07月,高雄港,其他,廣東東莞,2
105年07月,高雄港,其他,廣東黃埔新港,370
105年07月,高雄港,其他,廣東南頭,1
105年07月,高雄港,其他,上海,30
105年07月,高雄港,其他,廣東深圳,1
105年08月,高雄港,化工原料,遼寧鱍魚圈,2950
105年08月,高雄港,化工原料,江蘇常熟,8480
105年08月,高雄港,化工原料,廣東東莞,6055
105年08月,高雄港,化工原料,福建江陰,978
105年08月,高雄港,化工原料,江蘇江陰,7966
105年08月,高雄港,化工原料,浙江寧波,10010
105年08月,高雄港,化工原料,福建泉州,1999
105年08月,高雄港,化工原料,江蘇鎮江,1251
105年08月,高雄港,化工原料,江蘇張家港,1000
105年08月,高雄港,化工原料,廣東珠海,3007
105年08月,高雄港,柴油,廣東東莞,10382
105年08月,高雄港,柴油,廣東南沙,9999
105年08月,高雄港,鋼材,廣東媽灣,79
105年08月,高雄港,鋼材,廣東南頭,2
105年08月,高雄港,鋼材,上海,134
105年08月,高雄港,鋼材,廣東沙田,64
105年08月,高雄港,鋼材,廣東中山,64
105年08月,高雄港,白蠟油,江蘇常熟,1988
105年08月,高雄港,其他,廣東觀瀾,1
105年08月,高雄港,其他,浙江寧波,66374
105年08月,高雄港,其他,廣東南頭,3
105年08月,高雄港,其他,上海,23
105年08月,高雄港,其他,天津新港,15
105年08月,高雄港,其他,江蘇鎮江,3010
105年09月,高雄港,化工原料,江蘇常熟,8433
105年09月,高雄港,化工原料,上海漕涇,2860
105年09月,高雄港,化工原料,廣東東莞,4757
105年09月,高雄港,化工原料,福建江陰,1034
105年09月,高雄港,化工原料,江蘇江陰,7861
105年09月,高雄港,化工原料,浙江寧波,10010
105年09月,高雄港,化工原料,廣東小湖島,972
105年09月,高雄港,化工原料,海南洋浦,5962
105年09月,高雄港,化工原料,江蘇鎮江,2251
105年09月,高雄港,化工原料,江蘇張家港,3527
105年09月,高雄港,化工原料,廣東珠海,2734
105年09月,高雄港,鋼材,廣東南頭,1
105年09月,高雄港,鋼材,上海,131
105年09月,高雄港,白蠟油,江蘇南通,2972
105年09月,高雄港,其他,浙江寧波,2603
105年09月,高雄港,其他,廣東南頭,1
105年09月,高雄港,其他,上海,5
105年10月,高雄港,化工原料,江蘇常熟,12854
105年10月,高雄港,化工原料,廣東東莞,4930
105年10月,高雄港,化工原料,江蘇江陰,3962
105年10月,高雄港,化工原料,海南洋浦,8102
105年10月,高雄港,化工原料,江蘇鎮江,1001
105年10月,高雄港,化工原料,江蘇張家港,4985
105年10月,高雄港,化工原料,廣東珠海,2850
105年10月,高雄港,鋼材,江西南昌,5
105年10月,高雄港,鋼材,上海,178
105年10月,高雄港,白蠟油,江蘇常熟,5982
105年10月,高雄港,白蠟油,江蘇南京,2840
105年10月,高雄港,其他,廣東南頭,2
105年10月,高雄港,其他,上海,5478
105年10月,高雄港,其他,江蘇儀徵,1284
105年11月,高雄港,化工原料,江蘇常熟,10599
105年11月,高雄港,化工原料,上海漕涇,3149
105年11月,高雄港,化工原料,廣東東莞,4440
105年11月,高雄港,化工原料,福建江陰,974
105年11月,高雄港,化工原料,江蘇江陰,3913
105年11月,高雄港,化工原料,廣東珠海前山,2852
105年11月,高雄港,化工原料,海南洋浦,5962
105年11月,高雄港,化工原料,江蘇鎮江,954
105年11月,高雄港,柴油,廣東南沙,12040
105年11月,高雄港,鋼材,江西南昌,4
105年11月,高雄港,鋼材,廣東媽灣,125
105年11月,高雄港,鋼材,廣東南頭,1
105年11月,高雄港,鋼材,上海,5
105年11月,高雄港,鋼材,廣東沙田,49
105年11月,高雄港,白蠟油,江蘇南京,3046
105年11月,高雄港,其他,廣東南頭,2
105年11月,高雄港,其他,上海,11
105年12月,高雄港,化工原料,江蘇常熟,11417
105年12月,高雄港,化工原料,上海漕涇,964
105年12月,高雄港,化工原料,廣東東莞,1906
105年12月,高雄港,化工原料,福建江陰,1002
105年12月,高雄港,化工原料,江蘇江陰,2910
105年12月,高雄港,化工原料,浙江寧波,953
105年12月,高雄港,化工原料,海南洋浦,3145
105年12月,高雄港,化工原料,江蘇鎮江,3501
105年12月,高雄港,化工原料,江蘇張家港,9948
105年12月,高雄港,鋼材,江西南昌,6
105年12月,高雄港,鋼材,江蘇南京,5138
105年12月,高雄港,鋼材,廣東南頭,1
105年12月,高雄港,鋼材,上海,89
105年12月,高雄港,白蠟油,江蘇常熟,3848
105年12月,高雄港,白蠟油,江蘇南京,3976
105年12月,高雄港,白蠟油,江蘇南通,2866
105年12月,高雄港,其他,江蘇連雲港,6000
105年12月,高雄港,其他,廣東南頭,4
105年12月,高雄港,其他,上海,6260
106年01月,高雄港,化工原料,江蘇常熟,13487
106年01月,高雄港,化工原料,廣東東莞,2926
106年01月,高雄港,化工原料,福建江陰,972
106年01月,高雄港,化工原料,江蘇江陰,6729
106年01月,高雄港,化工原料,浙江寧波,800
106年01月,高雄港,化工原料,廣東珠海前山,1905
106年01月,高雄港,化工原料,海南洋浦,5942
106年01月,高雄港,化工原料,江蘇鎮江,2251
106年01月,高雄港,柴油,廣東南沙,12215
106年01月,高雄港,鋼材,江西南昌,1
106年01月,高雄港,鋼材,上海,44
106年01月,高雄港,白蠟油,江蘇南通,5852
106年01月,高雄港,其他,浙江寧波,1935
106年01月,高雄港,其他,江蘇南京,4157
106年01月,高雄港,其他,廣東南頭,1
106年01月,高雄港,其他,上海,3
106年01月,高雄港,其他,廣東沙田,101
106年01月,高雄港,其他,江蘇儀徵,1356
106年02月,高雄港,化工原料,江蘇常熟,6986
106年02月,高雄港,化工原料,廣東東莞,1060
106年02月,高雄港,化工原料,福建江陰,2837
106年02月,高雄港,化工原料,江蘇江陰,4000
106年02月,高雄港,化工原料,海南洋浦,6004
106年02月,高雄港,化工原料,江蘇鎮江,2250
106年02月,高雄港,化工原料,江蘇張家港,1747
106年02月,高雄港,鋼材,江西南昌,4
106年02月,高雄港,鋼材,廣東南頭,1
106年02月,高雄港,鋼材,上海,274
106年02月,高雄港,白蠟油,江蘇常熟,2092
106年02月,高雄港,白蠟油,江蘇南京,1950
106年02月,高雄港,白蠟油,江蘇南通,2000
106年02月,高雄港,其他,廣東南頭,2
106年02月,高雄港,其他,上海,1
106年03月,高雄港,化工原料,江蘇常熟,9407
106年03月,高雄港,化工原料,上海漕涇,4603
106年03月,高雄港,化工原料,廣東東莞,995
106年03月,高雄港,化工原料,福建江陰,965
106年03月,高雄港,化工原料,江蘇江陰,1020
106年03月,高雄港,化工原料,浙江寧波,1011
106年03月,高雄港,化工原料,江蘇南通,1000
106年03月,高雄港,化工原料,廣東珠海前山,2885
106年03月,高雄港,化工原料,福建泉州,801
106年03月,高雄港,化工原料,海南洋浦,5098
106年03月,高雄港,化工原料,江蘇張家港,1014
106年03月,高雄港,鋼材,江西南昌,4
106年03月,高雄港,鋼材,廣東南頭,1
106年03月,高雄港,鋼材,上海,192
106年03月,高雄港,鋼材,廣東蛇口,41
106年03月,高雄港,鋼材,廣東沙田,50
106年03月,高雄港,白蠟油,江蘇南通,3579
106年03月,高雄港,白蠟油,廣東珠海,1694
106年03月,高雄港,其他,浙江寧波,2021
106年03月,高雄港,其他,江蘇南京,4544
106年03月,高雄港,其他,江蘇南通,18700
106年03月,高雄港,其他,上海,31
106年03月,高雄港,其他,江蘇儀徵,1351
106年04月,高雄港,化工原料,江蘇常熟,7045
106年04月,高雄港,化工原料,廣東東莞,1920
106年04月,高雄港,化工原料,福建江陰,1000
106年04月,高雄港,化工原料,江蘇江陰,4707
106年04月,高雄港,化工原料,江蘇南通,2025
106年04月,高雄港,化工原料,上海,1950
106年04月,高雄港,化工原料,江蘇張家港,15444
106年04月,高雄港,鋼材,江西南昌,5
106年04月,高雄港,鋼材,廣東南頭,1
106年04月,高雄港,鋼材,上海,252
106年04月,高雄港,白蠟油,江蘇常熟,2088
106年04月,高雄港,白蠟油,江蘇南通,4742
106年04月,高雄港,其他,浙江寧波,2065
106年04月,高雄港,其他,廣東南頭,2
106年04月,高雄港,其他,上海,6
106年04月,高雄港,其他,江蘇儀徵,1350
106年04月,高雄港,其他,江蘇鎮江,2051
106年05月,高雄港,化工原料,江蘇常熟,8837
106年05月,高雄港,化工原料,廣東東莞,4097
106年05月,高雄港,化工原料,福建江陰,2025
106年05月,高雄港,化工原料,江蘇江陰,1949
106年05月,高雄港,化工原料,浙江寧波,8001
106年05月,高雄港,化工原料,廣東珠海前山,1930
106年05月,高雄港,化工原料,福建泉州,801
106年05月,高雄港,化工原料,海南洋浦,9101
106年05月,高雄港,化工原料,江蘇張家港,15933
106年05月,高雄港,鋼材,江西南昌,2
106年05月,高雄港,鋼材,上海,7
106年05月,高雄港,鋼材,廣東沙田,32
106年05月,高雄港,白蠟油,江蘇南京,2071
106年05月,高雄港,其他,江蘇南通,3702
106年05月,高雄港,其他,廣東南頭,1
106年05月,高雄港,其他,上海,4
106年05月,高雄港,其他,江蘇鎮江,3020
106年06月,高雄港,化工原料,江蘇常熟,4003
106年06月,高雄港,化工原料,廣東東莞,5102
106年06月,高雄港,化工原料,福建江陰,2000
106年06月,高雄港,化工原料,江蘇江陰,1990
106年06月,高雄港,化工原料,廣東珠海前山,2863
106年06月,高雄港,化工原料,福建泉州,600
106年06月,高雄港,化工原料,海南洋浦,3147
106年06月,高雄港,化工原料,江蘇張家港,11898
106年06月,高雄港,鋼材,上海,517
106年06月,高雄港,白蠟油,江蘇南通,2412
106年06月,高雄港,其他,浙江寧波,1948
106年06月,高雄港,其他,江蘇南通,12600
106年06月,高雄港,其他,上海,79
106年07月,高雄港,化工原料,江蘇常熟,14577
106年07月,高雄港,化工原料,廣東東莞,1930
106年07月,高雄港,化工原料,福建江陰,999
106年07月,高雄港,化工原料,江蘇江陰,5936
106年07月,高雄港,化工原料,江蘇南通,2000
106年07月,高雄港,化工原料,廣東珠海前山,958
106年07月,高雄港,化工原料,江蘇太倉,2554
106年07月,高雄港,化工原料,海南洋浦,5942
106年07月,高雄港,化工原料,江蘇張家港,7060
106年07月,高雄港,鋼材,上海,5
106年07月,高雄港,白蠟油,江蘇南京,5014
106年07月,高雄港,白蠟油,江蘇南通,2492
106年07月,高雄港,其他,福建福清,25
106年07月,高雄港,其他,江蘇南通,3549
106年07月,高雄港,其他,廣東南頭,2
106年07月,高雄港,其他,上海,158
106年08月,高雄港,化工原料,江蘇常熟,6899
106年08月,高雄港,化工原料,上海漕涇,3110
106年08月,高雄港,化工原料,廣東東莞,4976
106年08月,高雄港,化工原料,福建江陰,2903
106年08月,高雄港,化工原料,江蘇江陰,7920
106年08月,高雄港,化工原料,浙江寧波,5005
106年08月,高雄港,化工原料,江蘇南通,2000
106年08月,高雄港,化工原料,福建泉州,898
106年08月,高雄港,化工原料,海南洋浦,3146
106年08月,高雄港,化工原料,江蘇鎮江,998
106年08月,高雄港,鋼材,江西南昌,1
106年08月,高雄港,鋼材,廣東南頭,1
106年08月,高雄港,鋼材,上海,211
106年08月,高雄港,鋼材,廣東蛇口,18
106年08月,高雄港,白蠟油,江蘇常熟,3865
106年08月,高雄港,白蠟油,江蘇南京,962
106年08月,高雄港,其他,浙江寧波,2051
106年08月,高雄港,其他,江蘇南通,12500
106年08月,高雄港,其他,上海,7
106年09月,高雄港,化工原料,江蘇常熟,9992
106年09月,高雄港,化工原料,上海漕涇,3147
106年09月,高雄港,化工原料,廣東東莞,3920
106年09月,高雄港,化工原料,江蘇江陰,1995
106年09月,高雄港,化工原料,浙江寧波,10968
106年09月,高雄港,化工原料,江蘇南通,2000
106年09月,高雄港,化工原料,江蘇鎮江,1450
106年09月,高雄港,化工原料,江蘇張家港,5987
106年09月,高雄港,鋼材,江西南昌,4
106年09月,高雄港,鋼材,廣東南頭,1
106年09月,高雄港,鋼材,上海,307
106年09月,高雄港,白蠟油,江蘇常熟,3992
106年09月,高雄港,白蠟油,江蘇南京,2086
106年09月,高雄港,白蠟油,江蘇南通,3051
106年09月,高雄港,其他,浙江寧波,1
106年09月,高雄港,其他,上海,8
106年10月,高雄港,化工原料,江蘇常熟,10888
106年10月,高雄港,化工原料,廣東東莞,2000
106年10月,高雄港,化工原料,江蘇江陰,7342
106年10月,高雄港,化工原料,浙江寧波,5005
106年10月,高雄港,化工原料,福建泉州,895
106年10月,高雄港,化工原料,江蘇太倉,2544
106年10月,高雄港,化工原料,江蘇張家港,13188
106年10月,高雄港,鋼材,江西南昌,12
106年10月,高雄港,鋼材,上海,468
106年10月,高雄港,白蠟油,江蘇南京,1999
106年10月,高雄港,其他,上海,6
106年10月,高雄港,其他,江蘇儀徵,1392
106年11月,高雄港,化工原料,江蘇常熟,12380
106年11月,高雄港,化工原料,上海漕涇,3100
106年11月,高雄港,化工原料,廣東東莞,6899
106年11月,高雄港,化工原料,福建福州,1558
106年11月,高雄港,化工原料,福建江陰,2530
106年11月,高雄港,化工原料,江蘇江陰,3989
106年11月,高雄港,化工原料,江蘇張家港,3965
106年11月,高雄港,鋼材,江西南昌,6
106年11月,高雄港,鋼材,上海,278
106年11月,高雄港,鋼材,廣東沙田,41
106年11月,高雄港,白蠟油,江蘇常熟,4069
106年11月,高雄港,白蠟油,江蘇南通,4503
106年11月,高雄港,其他,上海,8
106年11月,高雄港,其他,廣東深圳,1
106年12月,高雄港,化工原料,江蘇常熟,10553
106年12月,高雄港,化工原料,廣東東莞,3136
106年12月,高雄港,化工原料,福建福州,2005
106年12月,高雄港,化工原料,福建江陰,3514
106年12月,高雄港,化工原料,江蘇江陰,996
106年12月,高雄港,化工原料,江蘇南通,2623
106年12月,高雄港,化工原料,江蘇鎮江,1038
106年12月,高雄港,化工原料,江蘇張家港,1962
106年12月,高雄港,鋼材,江西南昌,10
106年12月,高雄港,鋼材,上海,358
106年12月,高雄港,白蠟油,江蘇常熟,4183
106年12月,高雄港,白蠟油,江蘇南通,6646
106年12月,高雄港,其他,廣東南頭,2
106年12月,高雄港,其他,上海,88
107年01月,高雄港,化工原料,江蘇常熟,15563
107年01月,高雄港,化工原料,廣東東莞,5663
107年01月,高雄港,化工原料,福建福州,1883
107年01月,高雄港,化工原料,福建江陰,1000
107年01月,高雄港,化工原料,江蘇江陰,4865
107年01月,高雄港,化工原料,江蘇南通,952
107年01月,高雄港,化工原料,江蘇鎮江,1923
107年01月,高雄港,化工原料,江蘇張家港,9062
107年01月,高雄港,鋼材,江西南昌,6
107年01月,高雄港,鋼材,上海,215
107年01月,高雄港,鋼材,廣東沙田,51
107年01月,高雄港,其他,上海,1
107年02月,高雄港,化工原料,江蘇常熟,14688
107年02月,高雄港,化工原料,廣東東莞,7839
107年02月,高雄港,化工原料,江蘇江陰,1981
107年02月,高雄港,化工原料,浙江寧波,2600
107年02月,高雄港,化工原料,江蘇南通,2378
107年02月,高雄港,化工原料,福建泉州,950
107年02月,高雄港,化工原料,上海,3005
107年02月,高雄港,化工原料,江蘇張家港,2003
107年02月,高雄港,鋼材,廣東黃埔,1
107年02月,高雄港,鋼材,上海,2
107年02月,高雄港,白蠟油,江蘇常熟,4184
107年02月,高雄港,白蠟油,江蘇南通,4645
107年02月,高雄港,其他,廣東黃埔,1
107年02月,高雄港,其他,上海,2
107年02月,高雄港,其他,江蘇儀徵,1382
107年03月,高雄港,化工原料,江蘇常熟,13074
107年03月,高雄港,化工原料,上海漕涇,3091
107年03月,高雄港,化工原料,福建江陰,6276
107年03月,高雄港,化工原料,江蘇江陰,1553
107年03月,高雄港,化工原料,江蘇南通,5015
107年03月,高雄港,化工原料,海南洋浦,4783
107年03月,高雄港,化工原料,江蘇鎮江,997
107年03月,高雄港,化工原料,江蘇張家港,9932
107年03月,高雄港,鋼材,江西南昌,1
107年03月,高雄港,鋼材,上海,163
107年03月,高雄港,白蠟油,江蘇南京,3016
107年03月,高雄港,其他,廣東南頭,1
107年03月,高雄港,其他,上海,42
107年03月,高雄港,其他,廣東蛇口,99
107年04月,高雄港,化工原料,江蘇常熟,11894
107年04月,高雄港,化工原料,廣東東莞,3432
107年04月,高雄港,化工原料,福建江陰,960
107年04月,高雄港,化工原料,江蘇江陰,520
107年04月,高雄港,化工原料,江蘇鎮江,1898
107年04月,高雄港,化工原料,江蘇張家港,4951
107年04月,高雄港,鋼材,廣東黃埔,1
107年04月,高雄港,鋼材,江西南昌,1
107年04月,高雄港,鋼材,上海,5
