時間,臺灣港口,貨物別,地區別,重量(公噸)
108年03月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",泰國,0
108年03月,高雄港,"家具玩具運動用品,雜項製品",亞洲其他,0
108年03月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,1
108年04月,高雄港,動物產品,亞洲其他,4
108年04月,高雄港,植物產品,亞洲其他,5
108年04月,高雄港,動植物油脂及其分解物,亞洲其他,0
108年04月,高雄港,"調製食品,飲料,煙酒類",亞洲其他,81
108年04月,高雄港,"調製食品,飲料,煙酒類",中國大陸,0
108年04月,高雄港,"調製食品,飲料,煙酒類",香港,9190
108年04月,高雄港,"調製食品,飲料,煙酒類",日本,0
108年04月,高雄港,"調製食品,飲料,煙酒類",韓國,16340
108年04月,高雄港,"調製食品,飲料,煙酒類",大洋洲其他,0
108年04月,高雄港,礦產品,亞洲其他,519
108年04月,高雄港,化學或有關工業產品,亞洲其他,16
108年04月,高雄港,化學或有關工業產品,日本,0
108年04月,高雄港,塑膠橡膠及其製品,亞洲其他,0
108年04月,高雄港,塑膠橡膠及其製品,阿拉伯聯合大公國,7
108年04月,高雄港,塑膠橡膠及其製品,澳洲,1
108年04月,高雄港,塑膠橡膠及其製品,中國大陸,6
108年04月,高雄港,塑膠橡膠及其製品,埃及,0
108年04月,高雄港,塑膠橡膠及其製品,香港,3
108年04月,高雄港,塑膠橡膠及其製品,印尼,5
108年04月,高雄港,塑膠橡膠及其製品,印度,11
108年04月,高雄港,塑膠橡膠及其製品,韓國,2
108年04月,高雄港,塑膠橡膠及其製品,泰國,0
108年04月,高雄港,塑膠橡膠及其製品,越南,21
108年04月,高雄港,"皮革毛衣及其製品,旅行用物品",亞洲其他,0
108年04月,高雄港,"皮革毛衣及其製品,旅行用物品",日本,0
108年04月,高雄港,"木漿紙漿,紙及紙板及其製品",亞洲其他,0
108年04月,高雄港,"木漿紙漿,紙及紙板及其製品",澳洲,3300
108年04月,高雄港,紡織品及其製品,亞洲其他,0
108年04月,高雄港,紡織品及其製品,香港,7
108年04月,高雄港,紡織品及其製品,韓國,10
108年04月,高雄港,"鞋帽傘,羽毛及其製品,人造花",越南,0
108年04月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",亞洲其他,0
108年04月,高雄港,"石料水泥石棉等材料之製品,陶瓷,玻璃",中國大陸,0
108年04月,高雄港,卑金屬及其製品,亞洲其他,0
108年04月,高雄港,卑金屬及其製品,澳洲,4554
108年04月,高雄港,卑金屬及其製品,印尼,0
108年04月,高雄港,卑金屬及其製品,韓國,27
108年04月,高雄港,"機械用具電機設備,電視影像錄音機",亞洲其他,0
108年04月,高雄港,"機械用具電機設備,電視影像錄音機",墨西哥,1
108年04月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",亞洲其他,0
108年04月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",印尼,0
108年04月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",日本,0
108年04月,高雄港,"光學照相電影計量檢查儀器,鐘錶樂器",越南,0
108年04月,高雄港,"家具玩具運動用品,雜項製品",亞洲其他,0
108年04月,高雄港,"家具玩具運動用品,雜項製品",中國大陸,1
108年04月,高雄港,"家具玩具運動用品,雜項製品",西班牙,0
108年04月,高雄港,"家具玩具運動用品,雜項製品",韓國,0
108年04月,高雄港,"家具玩具運動用品,雜項製品",瑞典,1
108年04月,高雄港,"家具玩具運動用品,雜項製品",歐洲其他,1
108年05月,高雄港,動物產品,亞洲其他,5
108年05月,高雄港,植物產品,亞洲其他,3
108年05月,高雄港,動植物油脂及其分解物,亞洲其他,0
108年05月,高雄港,"調製食品,飲料,煙酒類",亞洲其他,106
108年05月,高雄港,"調製食品,飲料,煙酒類",韓國,4655
108年05月,高雄港,"調製食品,飲料,煙酒類",大洋洲其他,0
108年05月,高雄港,礦產品,亞洲其他,528
108年05月,高雄港,化學或有關工業產品,亞洲其他,0
108年05月,高雄港,化學或有關工業產品,澳洲,2
108年05月,高雄港,化學或有關工業產品,南美洲其他,6
108年05月,高雄港,塑膠橡膠及其製品,亞洲其他,0
108年05月,高雄港,塑膠橡膠及其製品,中國大陸,0
