時間,國內港,地區別,貨物別,價值(新臺幣千元),重量(公噸)
105年06月,金門港,中國大陸,"光學照相電影計量檢查儀器,鐘錶樂器",1867,1
105年06月,金門港,中國大陸,植物產品,18421,1519
105年06月,金門港,中國大陸,"家具玩具運動用品,雜項製品",705,4
105年06月,金門港,中國大陸,"調製食品,飲料,煙酒類",285,9
105年06月,金門港,中國大陸,礦產品,8924,33645
105年06月,金門港,中國大陸,塑膠橡膠及其製品,426,1
105年07月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",150,5
105年07月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",6667,1542
105年07月,金門港,中國大陸,卑金屬及其製品,1207,9
105年07月,金門港,中國大陸,車輛航空器船舶運輸設備,467,81
105年07月,金門港,中國大陸,"家具玩具運動用品,雜項製品",299,1
105年07月,金門港,中國大陸,礦產品,8169,31626
105年07月,金門港,中國大陸,化學或有關工業產品,219,3
105年07月,金門港,中國大陸,塑膠橡膠及其製品,91,1
105年08月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",405,17
105年08月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",9040,1518
105年08月,金門港,中國大陸,卑金屬及其製品,177,2
105年08月,金門港,中國大陸,車輛航空器船舶運輸設備,562,100
105年08月,金門港,中國大陸,植物產品,679,1
105年08月,金門港,中國大陸,礦產品,6052,23186
105年08月,金門港,中國大陸,"木及木製品,軟木及軟木製品",12,1
105年09月,金門港,中國大陸,動物產品,1491,48
105年09月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",668,22
105年09月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",11000,2197
105年09月,金門港,中國大陸,卑金屬及其製品,113,1
105年09月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",596,4
105年09月,金門港,中國大陸,車輛航空器船舶運輸設備,585,97
105年09月,金門港,中國大陸,礦產品,5667,20798
105年09月,金門港,中國大陸,"木及木製品,軟木及軟木製品",150,4
105年10月,金門港,中國大陸,動物產品,5365,130
105年10月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",251,4
105年10月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",6409,1159
105年10月,金門港,中國大陸,卑金屬及其製品,269,1
105年10月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",3346,12
105年10月,金門港,中國大陸,車輛航空器船舶運輸設備,326,71
105年10月,金門港,中國大陸,礦產品,6619,25978
105年10月,金門港,中國大陸,"木及木製品,軟木及軟木製品",526,10
105年11月,金門港,中國大陸,動物產品,5309,118
105年11月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",10738,1616
105年11月,金門港,亞洲其他地區,"石料水泥石棉等材料之製品,陶瓷,玻璃",1874,251
105年11月,金門港,中國大陸,卑金屬及其製品,364,1
105年11月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",1977,29
105年11月,金門港,中國大陸,車輛航空器船舶運輸設備,6147,74
105年11月,金門港,中國大陸,"調製食品,飲料,煙酒類",264,8
105年11月,金門港,中國大陸,礦產品,14792,48681
105年11月,金門港,中國大陸,塑膠橡膠及其製品,1217,23
105年12月,金門港,中國大陸,動物產品,11554,270
105年12月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",2315,23
105年12月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",9442,1658
105年12月,金門港,亞洲其他地區,"石料水泥石棉等材料之製品,陶瓷,玻璃",1011,140
105年12月,金門港,中國大陸,卑金屬及其製品,7037,42
105年12月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",1939,5
105年12月,金門港,中國大陸,車輛航空器船舶運輸設備,416,71
105年12月,金門港,中國大陸,"光學照相電影計量檢查儀器,鐘錶樂器",8399,1
105年12月,金門港,中國大陸,植物產品,399,12
105年12月,金門港,中國大陸,"家具玩具運動用品,雜項製品",103,1
105年12月,金門港,中國大陸,礦產品,13003,44280
105年12月,金門港,中國大陸,"木及木製品,軟木及軟木製品",272,72
106年01月,金門港,中國大陸,動物產品,14202,339
106年01月,金門港,中國大陸,紡織品及其製品,239,1
106年01月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",10647,1706
106年01月,金門港,中國大陸,卑金屬及其製品,7655,46
106年01月,金門港,中國大陸,車輛航空器船舶運輸設備,849,126
106年01月,金門港,中國大陸,"家具玩具運動用品,雜項製品",158,3
106年01月,金門港,中國大陸,礦產品,9852,37440
106年01月,金門港,中國大陸,塑膠橡膠及其製品,529,1
106年01月,金門港,中國大陸,"木及木製品,軟木及軟木製品",65,5
106年02月,金門港,中國大陸,動物產品,6118,145
106年02月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",170,46
106年02月,金門港,中國大陸,車輛航空器船舶運輸設備,6,1
106年02月,金門港,中國大陸,礦產品,6524,24500
106年03月,金門港,中國大陸,動物產品,17279,355
106年03月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",431,18
106年03月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",4445,745
106年03月,金門港,中國大陸,卑金屬及其製品,7470,48
106年03月,金門港,中國大陸,車輛航空器船舶運輸設備,537,100
106年03月,金門港,中國大陸,"家具玩具運動用品,雜項製品",271,5
106年03月,金門港,中國大陸,"調製食品,飲料,煙酒類",250,8
106年03月,金門港,中國大陸,礦產品,12443,46206
106年03月,金門港,中國大陸,化學或有關工業產品,68,5
106年03月,金門港,中國大陸,塑膠橡膠及其製品,308,5
106年03月,金門港,中國大陸,"木及木製品,軟木及軟木製品",26,1
106年04月,金門港,中國大陸,動物產品,13301,292
106年04月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",13,1
106年04月,金門港,中國大陸,紡織品及其製品,301,2
106年04月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",5165,822
106年04月,金門港,中國大陸,卑金屬及其製品,2477,39
106年04月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",2469,48
106年04月,金門港,中國大陸,車輛航空器船舶運輸設備,556,119
106年04月,金門港,中國大陸,礦產品,11570,47000
106年05月,金門港,中國大陸,動物產品,17696,386
106年05月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",411,1
106年05月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",9525,1724
106年05月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",1354,16
106年05月,金門港,中國大陸,車輛航空器船舶運輸設備,697,270
106年05月,金門港,中國大陸,植物產品,12906,1125
106年05月,金門港,中國大陸,"家具玩具運動用品,雜項製品",142,1
106年05月,金門港,中國大陸,"調製食品,飲料,煙酒類",258,8
106年05月,金門港,中國大陸,礦產品,10560,37590
106年05月,金門港,中國大陸,塑膠橡膠及其製品,21,1
106年05月,金門港,中國大陸,"木及木製品,軟木及軟木製品",582,14
106年06月,金門港,中國大陸,動物產品,18628,409
106年06月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",112,15
106年06月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",4763,868
106年06月,金門港,中國大陸,卑金屬及其製品,289,13
106年06月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",3429,145
106年06月,金門港,中國大陸,車輛航空器船舶運輸設備,711,122
106年06月,金門港,中國大陸,"光學照相電影計量檢查儀器,鐘錶樂器",1263,2
106年06月,金門港,中國大陸,植物產品,11756,1010
106年06月,金門港,中國大陸,礦產品,9000,33456
106年06月,金門港,中國大陸,塑膠橡膠及其製品,69,1
106年06月,金門港,中國大陸,"皮革毛衣及其製品,旅行用物品",99,1
106年06月,金門港,中國大陸,"木及木製品,軟木及軟木製品",279,3
106年07月,金門港,中國大陸,動物產品,23919,508
106年07月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",1323,6
106年07月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",6229,797
106年07月,金門港,中國大陸,卑金屬及其製品,29408,634
106年07月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",1075,86
106年07月,金門港,中國大陸,車輛航空器船舶運輸設備,1569,170
106年07月,金門港,中國大陸,植物產品,23371,1991
106年07月,金門港,中國大陸,礦產品,13362,45248
106年08月,金門港,中國大陸,動物產品,3836,84
106年08月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",195,16
106年08月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",11334,1409
106年08月,金門港,中國大陸,卑金屬及其製品,31529,644
106年08月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",2972,11
106年08月,金門港,中國大陸,車輛航空器船舶運輸設備,22124,1437
106年08月,金門港,中國大陸,"光學照相電影計量檢查儀器,鐘錶樂器",5172,1
106年08月,金門港,中國大陸,植物產品,40424,3088
106年08月,金門港,中國大陸,"家具玩具運動用品,雜項製品",257,6
106年08月,金門港,中國大陸,"調製食品,飲料,煙酒類",271,9
106年08月,金門港,中國大陸,礦產品,10881,40272
106年08月,金門港,中國大陸,塑膠橡膠及其製品,1208,20
106年08月,金門港,中國大陸,"木及木製品,軟木及軟木製品",686,21
106年09月,金門港,中國大陸,動物產品,8587,138
106年09月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",887,19
106年09月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",11945,1382
106年09月,金門港,中國大陸,卑金屬及其製品,20014,510
106年09月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",6073,7
106年09月,金門港,中國大陸,車輛航空器船舶運輸設備,624,104
106年09月,金門港,中國大陸,"光學照相電影計量檢查儀器,鐘錶樂器",2428,1
106年09月,金門港,中國大陸,植物產品,10333,757
106年09月,金門港,中國大陸,礦產品,7590,28645
106年09月,金門港,中國大陸,"木及木製品,軟木及軟木製品",63,35
106年10月,金門港,中國大陸,動物產品,7691,138
106年10月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",1634,9
106年10月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",6814,1301
106年10月,金門港,亞洲其他地區,"石料水泥石棉等材料之製品,陶瓷,玻璃",1045,168
106年10月,金門港,中國大陸,卑金屬及其製品,9824,77
106年10月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",505,5
106年10月,金門港,中國大陸,車輛航空器船舶運輸設備,459,84
106年10月,金門港,中國大陸,"光學照相電影計量檢查儀器,鐘錶樂器",1433,2
106年10月,金門港,中國大陸,"家具玩具運動用品,雜項製品",179,1
106年10月,金門港,中國大陸,礦產品,10905,37231
106年10月,金門港,中國大陸,塑膠橡膠及其製品,3325,62
106年10月,金門港,中國大陸,"木及木製品,軟木及軟木製品",78,8
106年11月,金門港,中國大陸,動物產品,11517,220
106年11月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",2675,18
106年11月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",7591,1255
106年11月,金門港,中國大陸,卑金屬及其製品,9616,104
106年11月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",2981,9
106年11月,金門港,中國大陸,車輛航空器船舶運輸設備,1023,103
106年11月,金門港,中國大陸,"光學照相電影計量檢查儀器,鐘錶樂器",2122,1
106年11月,金門港,中國大陸,植物產品,19407,1616
106年11月,金門港,中國大陸,"家具玩具運動用品,雜項製品",36,1
106年11月,金門港,中國大陸,礦產品,9997,36550
106年11月,金門港,中國大陸,塑膠橡膠及其製品,149,2
106年11月,金門港,中國大陸,"木及木製品,軟木及軟木製品",810,31
106年12月,金門港,中國大陸,動物產品,17879,307
106年12月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",858,18
106年12月,金門港,中國大陸,紡織品及其製品,93,2
106年12月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",7677,1013
106年12月,金門港,中國大陸,卑金屬及其製品,1309,8
106年12月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",119,1
106年12月,金門港,中國大陸,車輛航空器船舶運輸設備,583,78
106年12月,金門港,中國大陸,植物產品,22372,1833
106年12月,金門港,中國大陸,"家具玩具運動用品,雜項製品",1342,22
106年12月,金門港,中國大陸,"調製食品,飲料,煙酒類",273,9
106年12月,金門港,中國大陸,礦產品,9223,35420
106年12月,金門港,中國大陸,"木及木製品,軟木及軟木製品",448,4
107年01月,金門港,中國大陸,動物產品,31968,613
107年01月,金門港,中國大陸,"木漿紙漿,紙及紙板及其製品",1170,20
107年01月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",11049,1638
107年01月,金門港,中國大陸,卑金屬及其製品,30923,3327
107年01月,金門港,中國大陸,"機械用具電機設備,電視影像錄音機",5495,5
107年01月,金門港,中國大陸,車輛航空器船舶運輸設備,1038,144
107年01月,金門港,中國大陸,"光學照相電影計量檢查儀器,鐘錶樂器",1246,1
107年01月,金門港,中國大陸,植物產品,26940,2061
107年01月,金門港,中國大陸,"家具玩具運動用品,雜項製品",224,2
107年01月,金門港,中國大陸,礦產品,11111,44645
107年01月,金門港,中國大陸,化學或有關工業產品,29,5
107年01月,金門港,中國大陸,"木及木製品,軟木及軟木製品",373,8
107年02月,金門港,中國大陸,動物產品,22935,456
107年02月,金門港,中國大陸,"石料水泥石棉等材料之製品,陶瓷,玻璃",7079,964
107年02月,金門港,中國大陸,卑金屬及其製品,4779,180
