時間(年月),海域位置,港口位置,港口名稱,船舶用途,船籍別 ,其他受傷人數 (人),其他失蹤人數 (人),其他死亡人數 (人),旅客受傷人數 (人),旅客失蹤人數 (人),旅客死亡人數 (人),無損害艘數 (艘),船員受傷人數 (人),船員失蹤人數 (人),船員死亡人數 (人),船損艘數 (艘),船沉艘數 (艘)
10408,其他,其他,其他,其他,大陸船舶,0,0,0,0,0,0,0,0,0,0,2,0
10408,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10408,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10408,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10408,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10408,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,2,0,0,0,0,0
10408,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,3,0,0,0,0,0
10408,我國海域,港區外,港區外,其他,大陸船舶,0,0,0,0,0,0,1,0,0,0,0,0
10408,我國海域,港區外,港區外,商船,國輪,0,0,2,0,0,0,2,0,0,2,1,0
10409,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,1,0,0,0,0,0
10409,其他,其他,其他,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10409,其他,其他,其他,商船,國輪,1,0,0,0,0,0,1,1,0,0,0,0
10409,其他,其他,其他,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10409,我國海域,港區外,港區外,商船,國輪,0,5,4,0,0,0,0,0,5,4,3,1
10409,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,0,0,0,0,1,0
10409,我國海域,國外海域不分,國外海域不分,漁船,外輪,0,0,0,0,0,0,4,0,0,0,0,0
10409,我國海域,港區外,港區外,其他,大陸船舶,0,0,0,0,0,0,1,0,0,0,0,0
10409,我國海域,港區外,港區外,商船,國輪,0,0,1,0,0,1,2,0,0,0,3,2
10409,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,1,0
10410,我國海域,港區外,港區外,商船,國輪,4,0,0,0,0,0,0,4,0,0,0,1
10410,我國海域,港區外,港區外,商船,國輪,0,0,2,0,0,0,0,0,0,2,1,0
10410,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,1,0,0,0,0,0
10410,我國海域,港區外,港區外,商船,國輪,0,0,0,0,0,0,0,0,0,0,0,1
10410,我國海域,港區外,港區外,漁船,外輪,0,0,0,0,0,0,3,0,0,0,1,0
